SampleID	EnvG_T2R1	EnvG_T2R2	EnvG_T2R3	EnvG_T2R4	EnvG_T2R5	EnvG_T2R6	EnvS_T2R1	EnvS_T2R2	EnvS_T2R3	EnvS_T2R4	EnvS_T2R5	EnvS_T2R6	LOT1A3	LOT1A6	LOT1A7	LOT1A8	LOT1B2	LOT1B4	LOT1B5	LOT1B6	LOT1C1	LOT1C2	LOT1C4	LOT1C5	LOT1C6	LOT1C8	LOT2A1	LOT2A2	LOT2A3	LOT2A4	LOT2A5	LOT2A6	LOT2A7	LOT2A8	LOT2B2	LOT2B3	LOT2B5	LOT2B6	LOT2B8	LOT2C1	LOT2C2	LOT2C3	LOT2C5	LOT2C6	LOT2C7	LOT2C8	LOT3A1	LOT3A2	LOT3A3	LOT3A4	LOT3A5	LOT3A6	LOT3A7	LOT3A8	LOT3B1	LOT3B2	LOT3B3	LOT3B4	LOT3B5	LOT3B6	LOT3B7	LOT3B8	LOT3C1	LOT3C2	LOT3C3	LOT3C4	LOT3C5	LOT3C6	LOT3C7	LOT3C8	LOT4A3	LOT4A4	LOT4A5	LOT4A7	LOT4B1	LOT4B3	LOT4B4	LOT4B5	LOT4B6	LOT4B7	LOT4C1	LOT4C2	LOT4C3	LOT4C4	LOT4C5	LOT4C7	LOT4C8	Soil_T2R1	Soil_T2R10	Soil_T2R11	Soil_T2R12	Soil_T2R2	Soil_T2R3	Soil_T2R4	Soil_T2R5	Soil_T2R6	Soil_T2R7	Soil_T2R8	Soil_T2R9
LOT2A1	0.8552515710705382	0.881730496283946	0.8495546191837456	0.9130949089660608	0.8682117620797282	0.8830955208769617	0.8707928205238895	0.862468698385086	0.880917726948504	0.8462649647050875	0.8136052771073922	0.8775055559186992	0.9348870559254747	0.8851631059203181	0.8896620158134869	0.8833313115802892	0.8186927115680904	1	0.8922757723605994	0.910372806522844	0.893981894947019	0.8665559005409796	0.9328645696547483	0.9430170201658559	0.9549204972390615	0.8831314493279392	0	0.8278210655587701	0.8085108637695242	0.8852502511246257	0.8946531805036748	0.8594718781941371	0.87195228160766	0.9037497961231986	0.879366760361797	0.8388864896720256	0.9178252457223758	0.8733809013623409	0.8205243548342824	0.8621419697404885	0.9347655952512816	0.862907366789945	0.866859184779381	0.926163431682418	0.8577418761350778	0.86115731511196425	0.8196130569174305	0.8507869742193507	0.836231062583933	0.8294337905919913	0.8768662425569057	0.9112923445367275	0.8840121471898115	0.9160561702095746	0.8169218989092305	0.8237175014681971	0.8842515478371273	0.8645678016883562	0.8541105912236074	0.8811409026575654	0.8462799279210165	0.8914387357135459	0.8613734359043842	0.8237166373896968	0.8568347028009814	0.9169657205330959	0.8620820796321407	0.8628839957155054	0.9827455549134075	0.8801913134714144	0.8400390802328083	0.8956481433232307	0.8619661124888419	0.8923819216092734	0.811548042770302	0.8458884156828815	0.8537926523114774	0.877322856388999	0.9086067537579537	0.8955493290739084	0.8536840307157316	0.8480604533083829	0.8614126792546013	0.8518120918214788	0.8629354364729426	0.8623683851246732	0.8772774353661276	0.9108988422958921	0.8946487040403552	0.9006587845289461	0.8966102797378344	0.887044772398124	0.8870592349734189	0.8974999816470242	0.9082658274482277	0.8774873756712956	0.9089295158121888	0.8918895576029487	0.8958570422342699
LOT2A2	0.8197271015849122	0.858623439478798	0.8411012679391956	0.9146747729119725	0.857811904388318	0.8650128585539231	0.8680401948851658	0.8395833385172974	0.8535356644572436	0.8443429658191716	0.836889669725523	0.9057931195279991	0.9594282533693591	0.8267911443484157	0.8475355206597839	0.866585071402612	0.7843460624552709	0.9969825526252265	0.8370785701195179	0.8639053088883154	0.8871980477745132	0.8127973825112071	0.937504945115768	0.9269713001105714	0.9519178199678968	0.8580678516729119	0.8278210655587701	0	0.8030452271995664	0.8495177130175258	0.845679423143864	0.8156135251838912	0.7837449885673199	0.8396615865727167	0.9112598940627251	0.7845248933069283	0.9040253959112207	0.8600293947565688	0.798789641342921	0.8437715751030077	0.9376805842546844	0.8393214607715351	0.8309770246918344	0.8783703367496175	0.7595831278830675	0.8697302633986872	0.792969878967816	0.7236418227814341	0.8759432808736706	0.7879329697621802	0.8345698948234792	0.8990284862493731	0.8562766638578881	0.8955522829642951	0.8249774046384971	0.7672605482415705	0.8651624516270456	0.8038920179728264	0.7581320693634052	0.7806209308415594	0.7717375420549661	0.8784799786096814	0.730099086813666	0.7743938945832409	0.7662362461745043	0.8690644496780737	0.7792188864785233	0.8103871522241243	0.9777162499469612	0.8528275187595901	0.8219076027552478	0.8722523706774699	0.8497878061766849	0.8572472723003085	0.8162690864988413	0.7818786538280403	0.7620352663759186	0.8321775764187758	0.889328709581559	0.8435740456125409	0.7876281644035479	0.8013946924461545	0.801353253542407	0.7854226898544854	0.7958818984108198	0.8194329449153921	0.8415798318876809	0.8578744389685982	0.7753372749896267	0.8147840958929933	0.811270878467061	0.7887091636829404	0.7342418331837898	0.7709933352545764	0.8377818662037538	0.8250449113856392	0.8329454492469132	0.7893373390566418	0.7633689115490584
LOT2A3	0.6741170615652137	0.782597486832608	0.6733934468216363	0.8031049837190996	0.7173630031630557	0.7716436979030814	0.8662027130236899	0.6913543395700739	0.8458364449244612	0.7414499914708521	0.6795444872729832	0.8058915063375238	0.9076247826460958	0.8582210322776044	0.9006470044401622	0.8817442526178759	0.7720851575166483	1	0.8865418454619457	0.9103188814852371	0.885367035802663	0.8012958322578899	0.9224881350164374	0.9291356749207594	0.928744797968403	0.8646408185637755	0.8085108637695242	0.8030452271995664	0	0.8466629751375366	0.8404841669630962	0.861042999092756	0.8286343986991741	0.9002551628332589	0.8765808821316048	0.8182015326842466	0.8947298213010266	0.8825590635448987	0.7806326269288395	0.8681878930980701	0.9097458949802198	0.8679492746782379	0.869747867727943	0.9124957310348631	0.8248010618137749	0.8498815761140294	0.8438241947836936	0.8572555743829723	0.715041951377206	0.7764153214591201	0.8642420041937173	0.8758935874515952	0.9030945099804061	0.9271115758335186	0.8253746240971743	0.8316777953864924	0.8568234889229402	0.829218362338836	0.851202864298287	0.8865034840582552	0.8377644289116034	0.872553166328489	0.871382060086208	0.8218027564644923	0.8642671083102237	0.9196257773544975	0.8594245404585408	0.8787009204536964	0.9757395980395083	0.8539286532808911	0.5945894900034873	0.8810781733213593	0.8727387085413006	0.8760900763101286	0.8336266362192024	0.8339950139610351	0.8317895991986727	0.9029330648864655	0.9204902600229669	0.9070204893650609	0.8623967398473593	0.7669967118591843	0.8593604860734868	0.8584748585259785	0.8752808057738348	0.8820468221339441	0.8568781046329947	0.927017090621176	0.8958497323796143	0.9162927622606095	0.9174387661576001	0.9113601012883832	0.904905516556089	0.9031752127433705	0.9259710277480947	0.887863815657877	0.9287575756776854	0.90484453027596	0.9102384176981956
LOT2A4	0.869386954387252	0.875379580800072	0.8685970743924801	0.8809244541128772	0.8600713406666329	0.8679304591870012	0.8946330112070966	0.8807765460498179	0.9134401305740184	0.8659048463421684	0.8736015231525727	0.9152385224742133	0.9560713241003378	0.8780383855301385	0.8857617283521827	0.8649381894537755	0.848054674213762	0.9953141961700104	0.8774120540916922	0.918474445506238	0.9177726284140392	0.8773094476105492	0.939680767290149	0.9484241202097983	0.9461925005140619	0.8853680695418182	0.8852502511246257	0.8495177130175258	0.8466629751375366	0	0.8598571944413393	0.8548610894997364	0.8796494646225581	0.8923014599768627	0.9156884067296259	0.843652775105417	0.9070523308227931	0.8793175030408353	0.8310869949708314	0.9065645476535988	0.9279786488645616	0.8809690073054254	0.8590829571282649	0.910528256838426	0.8620895247185073	0.8759183296739436	0.8575530392112529	0.8710835803832286	0.8947787242515826	0.8160413093769981	0.8467679759453867	0.9012323961353761	0.8862546081870183	0.9500697409812745	0.8729087699824738	0.8624412343344835	0.8719105194901979	0.8220593569102909	0.8457617359115779	0.8757251988152212	0.8349702163895961	0.8695095562297672	0.875305864649263	0.8572228966381745	0.8502710426503578	0.9119313788218224	0.865368878568825	0.8686473928262503	0.9794204873279108	0.850591579788431	0.8726235505489134	0.8693607082900842	0.8751840401419719	0.8608743420293208	0.8419072616499682	0.8443379820879617	0.8718511295587741	0.8872357700623431	0.9073368870736459	0.9010148846608783	0.8853167877735377	0.839631480014268	0.8551409488834781	0.8732135473221289	0.865537740765256	0.8814954096457267	0.8673466424057046	0.8938306337609867	0.8974309850745802	0.8919082512885321	0.8823399692791439	0.8757297649415315	0.8961276805415571	0.8910683297050476	0.8929921127350205	0.9048167462305663	0.8883968201249167	0.8704983685432762	0.9104257596824138
LOT2A5	0.8648231857640967	0.871734405964465	0.8398662435512196	0.8652252249068481	0.8605283664080524	0.8688860346246593	0.9245112988175737	0.8967607541410765	0.9253261901705669	0.8793996036824705	0.891857545786988	0.9239683826141811	0.9425768725019711	0.8287281350368809	0.8643482044691112	0.8216404179313075	0.8430708086660457	1	0.8347836313278055	0.8957140587220793	0.9067903755303266	0.895873082059351	0.8974122889603919	0.8939123099315046	0.8936025075137626	0.8191795106521824	0.8946531805036748	0.845679423143864	0.8404841669630962	0.8598571944413393	0	0.8113222458825754	0.8504364370851049	0.8631303652722844	0.9143334061933502	0.8151477519013814	0.8915192068638393	0.8665254868277673	0.7770156348455487	0.8561182283621813	0.9280088263563426	0.8678668186799681	0.8510614378220658	0.8375819285303472	0.7977198585729985	0.7960767570518674	0.8805937962959601	0.8634684274195177	0.8901585929104451	0.7993527704560394	0.8183632733249382	0.8168832231089672	0.8462599727678506	0.901552537461776	0.8357760620068563	0.8733785227843083	0.8448140050722167	0.8000456503850366	0.8037674418549063	0.8731739182274854	0.8098577585365817	0.7696358131884911	0.8677180666434282	0.8579994823609033	0.8283309654764135	0.8785150972821171	0.8414608129616624	0.8434323149902703	0.9506133667854226	0.8169291902541178	0.8897495287512082	0.8436410526999688	0.8325750357919336	0.8525113191029609	0.846950413134563	0.8190769712599506	0.8086204656640932	0.8337130982628409	0.8905799198952333	0.894686008087303	0.8402620715301935	0.8241901083125521	0.8654839211657851	0.8479583516236258	0.8427843966591019	0.8512231551013845	0.8176337232802391	0.8983320733430733	0.8871062962742644	0.8881278105948174	0.8832247785514641	0.8840551665917721	0.9051378857832023	0.8947517220604214	0.8999986372420624	0.9230492470107016	0.8918784827948842	0.8702111134615241	0.9081504863120258
LOT2A6	0.8952564042819775	0.8801730581140407	0.8934863423579638	0.8929918296630378	0.9025466906069474	0.8864268673108181	0.909977580702226	0.9069767248944419	0.9272950811024236	0.8927850197838938	0.9176426040668106	0.940608150694681	0.938973353341766	0.7829407523883744	0.7289251830817675	0.7958167998737665	0.8526482146432964	1	0.8209611610779436	0.8185005493032714	0.8884440527355226	0.874712859123269	0.9019270594772298	0.8614362240338842	0.8628570811874634	0.7752284785801407	0.8594718781941371	0.8156135251838912	0.861042999092756	0.8548610894997364	0.8113222458825754	0	0.7993093198411724	0.813240598105071	0.910094451354206	0.7726676875733246	0.8630129866843362	0.8067080906599197	0.7640786441419862	0.8609937929740639	0.9366292713066928	0.8547779087025379	0.800545164278234	0.8544474088272395	0.773565308064009	0.8161934104814179	0.8420540321097983	0.7702356454442109	0.9407259063850654	0.8096644282045599	0.8137735381153133	0.867286633151793	0.811750095552048	0.9000172461233902	0.827546123413235	0.8325917603958133	0.8533753006359591	0.775225300140936	0.745139944666692	0.8024258812681121	0.7665785057526409	0.8442107726544412	0.8119371532674973	0.8292800756553161	0.7832739487639814	0.8515477461723117	0.8057281540540562	0.7200232586596518	0.9482730016465948	0.8317563855487136	0.9076873554299858	0.8322615714465105	0.8258607753047478	0.8327133005452451	0.8331572283190154	0.7861258153631885	0.7855809770224831	0.7642786222627965	0.8442248751565649	0.806674696347973	0.8172711602409988	0.843170214440295	0.8008967535653799	0.8088327696194123	0.7760453925694215	0.8058976086457176	0.8075892659858951	0.8212197974045228	0.8102750791276817	0.8000710519741049	0.7981148525953949	0.7920604008959122	0.8315323657912589	0.8190484144429726	0.8142230813049093	0.8789785419168363	0.813879040562749	0.7776026314299174	0.848685312320727
LOT2A7	0.8388152043710744	0.8786884796553825	0.8483313904191548	0.9265219080824235	0.8744144756952096	0.8721555395565446	0.8963812457266945	0.8600277689885104	0.8894796805539189	0.8815538442513542	0.8642986808759168	0.9213657007105917	0.9604636576930061	0.8476608180654678	0.867126313485982	0.870317619627533	0.8334230332209124	0.9958187232175205	0.842567306662873	0.8988782318086502	0.8695347931238573	0.8164563183896871	0.906812060452597	0.9171967778293333	0.9242537594339112	0.8487278205460753	0.87195228160766	0.7837449885673199	0.8286343986991741	0.8796494646225581	0.8504364370851049	0.7993093198411724	0	0.8167846357850976	0.9210012425293919	0.8033259490502933	0.9021749497811218	0.848706015535829	0.7894120891036585	0.8801424789921213	0.9497429922984704	0.8430072916416178	0.8260981195750959	0.8856925468120953	0.7494089679392277	0.8833885788521931	0.8295003737631191	0.7487651311077617	0.902129221179447	0.833106145585046	0.8304374904785148	0.8990854107052527	0.8581760449383813	0.8663305594314439	0.8518330637740398	0.8125193008985546	0.8896563069953873	0.8229050925050184	0.7714729162583028	0.8098446478113299	0.7656843805287512	0.8722746840790936	0.763246024307809	0.8004277969025938	0.768852234030433	0.8353250648916578	0.8116154477914733	0.8269265849535998	0.9597052470126528	0.8420563095179839	0.8541736716443277	0.8722074000575673	0.8361862730791871	0.8626803332715686	0.8456126187866175	0.8068940250001605	0.7737548045507787	0.8083089020196963	0.8886719475043471	0.8360967423851002	0.77730089716603	0.8471171355927907	0.8346773668773779	0.7933353628753221	0.8228072960895969	0.8161208808005046	0.8497298012662641	0.8800276610421619	0.7995181358796857	0.8474433868761103	0.8400788080375433	0.8187273787785599	0.7870694472435269	0.8048948417898394	0.86935448669543	0.854025237810603	0.8567384392513426	0.8147745677273882	0.7898425317358202
LOT2A8	0.9435910214672982	0.9418094174728119	0.959012323554503	0.9764743544217206	0.9450066776340842	0.9306537465259083	0.9249142307287453	0.9367385253261442	0.9256430718343085	0.9375558952108731	0.9478550138693633	0.9526122421666178	0.9550483269596235	0.8489283514769232	0.8434526614552387	0.8356259939921682	0.8517330681184406	1	0.8441017575648639	0.8612192730739995	0.9209998969096177	0.9148004503606201	0.9501556358845863	0.918511902476721	0.9328323819671084	0.8561667953545645	0.9037497961231986	0.8396615865727167	0.9002551628332589	0.8923014599768627	0.8631303652722844	0.813240598105071	0.8167846357850976	0	0.9208905781021096	0.8403945071922361	0.8917563808643506	0.8567355318642065	0.831273230765625	0.8587658207431078	0.963994045173224	0.8821140246710915	0.8673822076528241	0.8959658165241529	0.8131682269249312	0.8634235973869042	0.8591601614300431	0.8173406306179628	0.9468918528172641	0.8642447699809649	0.870906649953219	0.8899121813834687	0.823063162557609	0.9137263739680558	0.8581489897128102	0.8407907571733773	0.8939829973434452	0.8459614967029768	0.7654547054246154	0.8044483781451742	0.8083530923707343	0.8947614430613252	0.8048443734574658	0.8569937514074153	0.8192478735506507	0.8395344063792293	0.8071942756665458	0.818430836889207	0.95168826733133	0.906599450225226	0.9325130413303612	0.9083127277072774	0.8679377473649494	0.8570287747661491	0.8775253114068101	0.8264468892684517	0.7891719220856933	0.8257893608175322	0.8457429044884103	0.8526557704533582	0.8184390688509671	0.8977668949877469	0.8274480965838275	0.8378560522774028	0.8130472762916773	0.8180164037252206	0.8814147537342049	0.8479193792552991	0.8061990272694604	0.8013965412925405	0.8176473098404698	0.7890611917129571	0.8176085023504035	0.8103831037437013	0.8289205600446733	0.8745034794346426	0.8320882257190436	0.8033870973116664	0.8363619054233107
LOT2B2	0.8912608314576587	0.8694942143083185	0.8425579081269399	0.8462623132573935	0.8810068834174672	0.8937147932429776	0.9229590950260727	0.9109310899688932	0.9469772751525564	0.8875551939342287	0.8801005603568853	0.9325199693799291	0.9287298662591944	0.9144632119471112	0.9277087663054109	0.9402908045785189	0.8538885510521541	0.9868539601969399	0.9403154499648295	0.9505836903106232	0.894139781942495	0.9044888111351724	0.9481880666808196	0.9677718064318039	0.9339448987078632	0.9300086503704474	0.879366760361797	0.9112598940627251	0.8765808821316048	0.9156884067296259	0.9143334061933502	0.910094451354206	0.9210012425293919	0.9208905781021096	0	0.8932097431384672	0.901529104153562	0.9237469673564205	0.9107148177591997	0.9146241315841409	0.8969460578974519	0.9329551788751054	0.9224849234333956	0.9426784342156819	0.9199384759349314	0.8656719261586366	0.9056932141460391	0.926827319775848	0.8799164749151565	0.8984357275225376	0.9157074444252188	0.9145809569509284	0.9207181634382732	0.9523054836610204	0.9057732385239661	0.9102077105449958	0.9299408251476015	0.8800867492902757	0.9131016314606293	0.9355549339599188	0.9108590702651058	0.9155635345945732	0.9253551442824846	0.9014872914355642	0.9189813964192463	0.913291901398655	0.9325078451002827	0.9294440191289194	0.9778040544297211	0.9431752947197226	0.9001910978327232	0.9120007685901114	0.9348487485420454	0.9346109681061732	0.8748982502928196	0.9119157754608218	0.9009463308367426	0.9137275788004005	0.9453019052527405	0.956477692832917	0.8901500766658399	0.8988454505127086	0.9075518347509818	0.925426150110893	0.9319673058305833	0.932624111768548	0.9241856739660779	0.9528373607205773	0.9365945568640092	0.9444622921696042	0.9455254882715425	0.9459126458222508	0.9464743683319186	0.941345237917567	0.9465210465719796	0.9352113454061536	0.9540787028349321	0.9438555786383868	0.9499920266487205
LOT2B3	0.835471423091532	0.8485275200340129	0.8299719228858824	0.8611508866231166	0.852664401765893	0.8602854805209201	0.888768152965683	0.873782454934989	0.8986088410369278	0.8503714521393895	0.8450102138757835	0.9165282428134162	0.9486911008628699	0.8034627719982731	0.8246868078990176	0.8289239528650321	0.8301729737257345	0.9963097816046171	0.8327889899646552	0.8680553238126759	0.8871906439315712	0.8354079817771032	0.9167379674755646	0.8913774662500872	0.9240099648061972	0.841876145543668	0.8388864896720256	0.7845248933069283	0.8182015326842466	0.843652775105417	0.8151477519013814	0.7726676875733246	0.8033259490502933	0.8403945071922361	0.8932097431384672	0	0.8755054980168931	0.8447799917301695	0.7770831343405233	0.8759488778983453	0.9300817187875672	0.8477928398743049	0.8094796215417056	0.8603840759561764	0.7836714288652429	0.8238291125613998	0.8233396905177944	0.7876003130856443	0.8779734597579678	0.7844522208323415	0.8224357026890641	0.8615453970439367	0.8384860641268544	0.8844191148078806	0.8119574436596045	0.8215319408745966	0.8510728379672983	0.794229544773651	0.766493144271057	0.8261041286195339	0.7829626589032082	0.8349874099750952	0.8146785182276407	0.8199735724061384	0.7888143858920275	0.8663249845796811	0.8119999270637224	0.8016964677032138	0.9581925503901679	0.8281905270918376	0.86356693275931	0.8356760290194223	0.8230983558565262	0.8401640869030126	0.8262002247212996	0.778673438341408	0.7808609080477997	0.8211204841290816	0.8622477919321013	0.8492210648615255	0.8342591200059957	0.8219893857827779	0.8161706794765763	0.828008835595899	0.8164244931074441	0.8271245163392517	0.8274304925841964	0.8603142155267202	0.8266082830528239	0.842478107383543	0.840180092980552	0.8298984478957377	0.8291627694260074	0.8320395035325783	0.8520345732163929	0.8814433182808582	0.8567449014423144	0.8291709151315022	0.8423218172288415
LOT2B5	0.9104857279141886	0.8908826518628035	0.8825042150177923	0.8666744734114799	0.8933159770175821	0.8932783956371098	0.9424576406378979	0.934731898027104	0.9623380377430244	0.9107599808244521	0.9329554517687797	0.974904430990084	0.9421094896685499	0.8849940189390203	0.8734449563823836	0.9008079488306742	0.9112023325548658	1	0.8981366930458965	0.9187579067464667	0.9214088888124107	0.9298927262737531	0.9018916122350848	0.9203408744341645	0.8946041009148069	0.860195989444319	0.9178252457223758	0.9040253959112207	0.8947298213010266	0.9070523308227931	0.8915192068638393	0.8630129866843362	0.9021749497811218	0.8917563808643506	0.901529104153562	0.8755054980168931	0	0.8967770632120716	0.8635564459538555	0.9141173305618333	0.9313698942208151	0.8879374594560581	0.8790524985278512	0.9014185365782326	0.8825835191186995	0.886398699695911	0.9154279601546221	0.8980727717094026	0.9468512567803139	0.8742155736231776	0.8870583149358792	0.8716895466628068	0.9047937720962329	0.9604007789518608	0.896617169971651	0.9232389754617549	0.8985323900207706	0.8482330111458383	0.8540238155989275	0.919904710980947	0.8773491336763822	0.8802064134451346	0.9241253738184158	0.894029113733124	0.8968106993842215	0.9062388920252125	0.9078897309596841	0.8574020892958321	0.9824455460343495	0.8650335741469796	0.9460931617873911	0.8795805351857161	0.8950991106225328	0.9042790047047953	0.913083850631831	0.8699526633109346	0.8695558035368727	0.8767978124682092	0.8861707763912186	0.8854920831527896	0.9032056338224657	0.8992651683532178	0.8894998598571452	0.8966680151890575	0.9080303702443925	0.9075993935770117	0.8992281040486609	0.9317777508891686	0.9384996950038594	0.9318899920249899	0.9199626034581011	0.9243109687378877	0.9340762894337653	0.934887548425082	0.9291635943974519	0.9452192541134157	0.9232864728501753	0.9140049633200927	0.9392739692236712
LOT2B6	0.931781939399018	0.9377269865909046	0.9417884148006227	0.9658828282676447	0.9361699043153358	0.9256248240807143	0.918276662371231	0.9285428420395656	0.9418456982500291	0.93478448656154145	0.9404965621440035	0.9348216701341363	0.9536281374000662	0.8619546522389218	0.8230217497570225	0.8434817873301647	0.8732467245732934	0.9617506329659137	0.8576294046477672	0.8725321694084752	0.933328499915639	0.9103583750760799	0.9119784811059255	0.9007333372998879	0.9111641207817438	0.8618267802490899	0.8733809013623409	0.8600293947565688	0.8825590635448987	0.8793175030408353	0.8665254868277673	0.8067080906599197	0.848706015535829	0.8567355318642065	0.9237469673564205	0.8447799917301695	0.8967770632120716	0	0.8157724188234365	0.8655424798529155	0.9262493720879702	0.8649512637486133	0.8515923409557397	0.8753389989762285	0.8029306137895295	0.8843598931276238	0.8714298520978433	0.8620481138844723	0.9052474350782284	0.8512209344274456	0.8443198723245853	0.8829851363865534	0.8337550280330337	0.903762162549363	0.8505972523636864	0.8703296340686629	0.864203006891638	0.8286547292386859	0.7990699901134217	0.8469518722404562	0.7813863919350253	0.8762696140422939	0.8597706009109405	0.8498364154129104	0.8331461507497901	0.8648488008134986	0.8251028806933234	0.8090119236981034	0.9343340363147842	0.8518164760304571	0.9126926899981709	0.8439120394457752	0.8608798248380151	0.8578319423562438	0.8543712492145283	0.8258742528127545	0.8094650051046514	0.8012655801806408	0.8538867735243316	0.8591540764950479	0.8510019247592255	0.8898905800692446	0.8736985828238784	0.8461716562047799	0.8017446937358088	0.8141019542869099	0.8496757533074175	0.8714481592399074	0.8855841370030968	0.8701808253727709	0.8600687407762742	0.8593790067551629	0.8936968642967609	0.887406907275823	0.8738367528547489	0.9158323938593419	0.8742394161967679	0.8515405966953056	0.9051923552648093
LOT2B8	0.7981621272353113	0.8273967655759138	0.7865126829594772	0.848648553601348	0.8146458477787523	0.8109642204690352	0.8657526864326776	0.8385366034743806	0.8919733454482572	0.821218417083883	0.8425164665686599	0.9043223055767023	0.9303442550323181	0.7989069858181741	0.8093275678252211	0.7911609915708546	0.8098908397456857	0.9947380963679302	0.840760653451047	0.8675931902443628	0.8964091818228428	0.8507106863493825	0.8881522222906943	0.8723846804578306	0.8810287859719692	0.8168535108951007	0.8205243548342824	0.798789641342921	0.7806326269288395	0.8310869949708314	0.7770156348455487	0.7640786441419862	0.7894120891036585	0.831273230765625	0.9107148177591997	0.7770831343405233	0.8635564459538555	0.8157724188234365	0	0.8563456564367337	0.9346600824020574	0.8346132754633395	0.8047289444680766	0.8565718768813594	0.7738620723200585	0.8078785705990421	0.8238318565255339	0.8184009403854833	0.862965566616045	0.7535170292337465	0.8075044504435034	0.8247743099198145	0.8297130241624231	0.8816891115011222	0.8076720824662497	0.8346043954404899	0.8291485538758225	0.7496930572311512	0.7706226284600042	0.8242845005840524	0.750375894115609	0.8045017014592625	0.8301596219361117	0.8028769408337629	0.8035621864454364	0.8850823276736977	0.7882034388053734	0.8020783792885733	0.9634237831592446	0.7880528297112608	0.8270584545400367	0.8218719777850433	0.7993504153207173	0.8083217533222006	0.7947873761927172	0.7777434684674742	0.7856268288185615	0.8055443854290026	0.8347412272913467	0.8568345398030942	0.8245496688531534	0.7725349979189089	0.8024277011428113	0.8255814399303254	0.7977285331382873	0.8135088766762332	0.7819698464402557	0.8521866282727731	0.8539694454700227	0.8472396345744273	0.8302096183526108	0.8292382884423208	0.8629564373864654	0.8594151446995303	0.853254034008467	0.8821999418695087	0.8434558906377261	0.8194784888451744	0.8760426009518125
LOT2C1	0.8794394686493697	0.8970322673495187	0.88320474247301906	0.9272936893837538	0.8970511415798323	0.9012583747001065	0.8974404105494913	0.8967300433037586	0.9319875523389833	0.8951070705986319	0.8765135670251976	0.9258809506743592	0.9339505333045464	0.8799995989956164	0.9144403484095891	0.8792699787252058	0.8438413805745673	1	0.8469415743710782	0.8918455777819764	0.9132458661649292	0.9075310046792253	0.9363222036200205	0.9236700438025447	0.9666075470522602	0.8714644584214895	0.8621419697404885	0.8437715751030077	0.8681878930980701	0.9065645476535988	0.8561182283621813	0.8609937929740639	0.8801424789921213	0.8587658207431078	0.9146241315841409	0.8759488778983453	0.9141173305618333	0.8655424798529155	0.8563456564367337	0	0.9526398035614189	0.8723951256250805	0.8980140363634885	0.8866360215205316	0.8259952571197399	0.871097967876428	0.8688997339322656	0.8551748978575519	0.886357356924194	0.8609080142535837	0.8898468235931429	0.9169073004654911	0.8918391312348434	0.9303362708611715	0.8306869698352958	0.8691090520467268	0.8667125537960345	0.849730752564245	0.8175681480747932	0.8709509844049828	0.8496980967329759	0.8816080459938093	0.8298057347446074	0.851447286848393	0.8360483600139125	0.8832416834981232	0.8762735207995779	0.8535010929522137	0.9465915254800922	0.8662945194204239	0.887653006037083	0.8747891426514318	0.8746530223530519	0.8853510754483086	0.8760326643454084	0.8610509566283412	0.8466785166549572	0.8802374259104994	0.88534567969641	0.8717473170027644	0.8503807851463631	0.8394437196393587	0.8627058066161443	0.857686300550818	0.8688707852329751	0.8545928496769322	0.8884809749140347	0.9199893206566344	0.8773144729633141	0.9007021522113149	0.8914998604983143	0.880571136871673	0.866989031692835	0.8740424342663142	0.9012841010224584	0.9086682270401838	0.9003115079266998	0.8670848858599053	0.8615416140977772
LOT2C2	0.9214860338812169	0.9380812527750582	0.8899105838835459	0.9144228432960293	0.9156228508131573	0.9339541781425693	0.9189359685338268	0.944419072825703	0.9625540377540897	0.931356592575879	0.9279907852487678	0.9280440304928134	0.929873706084217	0.9509702890243745	0.9429121964198651	0.9666703161328921	0.8967636258553404	0.9169997598387333	0.951604448115137	0.9673969261467624	0.9474323607073147	0.9388337091045259	0.9368886171819272	0.9568103108282551	0.9288578137603445	0.9406028127352155	0.9347655952512816	0.9376805842546844	0.9097458949802198	0.9279786488645616	0.9280088263563426	0.9366292713066928	0.9497429922984704	0.963994045173224	0.8969460578974519	0.9300817187875672	0.9313698942208151	0.9262493720879702	0.9346600824020574	0.9526398035614189	0	0.9566375619062464	0.9525130218288553	0.9447423569192719	0.954774141870189	0.9412128559838288	0.945650108129817	0.9595236447577247	0.9149253229547066	0.9368853753899427	0.9168204285684739	0.9185484927978945	0.9478477936843187	0.9703354770664705	0.9341760304281976	0.9507336985333102	0.90284952214854	0.93597707986205	0.9512398628042437	0.9686839382927763	0.9579727206277652	0.9137337906307059	0.9742504757381125	0.956788953510829	0.9538946414450289	0.9474630460429462	0.9515548355267782	0.9463482624931494	1	0.9189977384442927	0.9301806696158547	0.9158360550608359	0.949197557243704	0.9569548004079622	0.9290851242420849	0.9270741833082397	0.9407504826411471	0.9622205297454632	0.9618057266926024	0.9562963657603561	0.9644014935681684	0.9242283324366354	0.954341082379695	0.9487921270773181	0.9650480346785807	0.9635747286169484	0.9543594419242946	0.9817100994262966	0.9713497495897894	0.9768197525239944	0.98037635120544675	0.9799727279647712	0.9756997444123118	0.9750594059738589	0.9821233509020334	0.9819879959818016	0.9811479114371269	0.9748940006983109	0.9817748036723826
