Feature ID	Taxon	Confidence
de661006385c9c18a824d9b0f4271e25	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Devosiaceae; g__Devosia	0.7040798291968211
830e45b1876999df79145bf4261e8d7b	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cellvibrionales; f__Spongiibacteraceae; g__BD1-7_clade; s__uncultured_Haliea	0.9998302100188049
e79e774f426542a2e9ce6636cb15e926	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Edaphobaculum; s__uncultured_bacterium	0.9456179968294064
1414167cb06716c9129020b818e358f5	d__Bacteria; p__Planctomycetota; c__vadinHA49; o__vadinHA49; f__vadinHA49; g__vadinHA49; s__metagenome	0.9999843769681983
9d3f824eeab06e0dd14f709fda3be060	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Frankiales; f__Frankiaceae; g__Jatrophihabitans; s__Jatrophihabitans_sp.	0.7433446665604446
83a27fb6d50c03133890c7b70f234982	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Spirosomaceae; g__Spirosoma; s__unidentified	0.9931009105196835
f0d772a47d5d03b456319e61c4579250	d__Bacteria; p__Myxococcota; c__Polyangia; o__Polyangiales; f__BIrii41; g__BIrii41; s__metagenome	0.765724152734046
397fc8fb462bd4afd70c10684a40ed3a	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Acidobacteriales	0.999992681694896
5b560e53db7fa0176263f519ebe1019f	d__Bacteria; p__Chloroflexi; c__Chloroflexia; o__Thermomicrobiales; f__JG30-KF-CM45; g__JG30-KF-CM45; s__uncultured_soil	0.8954390039006822
6db3a097ce13e7a5911eab37f11abb75	d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia	0.9998479544403559
ce73a61bcdc12b2fbd0bc3548122dc31	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Corynebacteriaceae; g__Corynebacterium; s__Corynebacterium_glucuronolyticum	0.9543093161545593
942a1662629461882bb43323c05bdc62	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia; f__Hungateiclostridiaceae; g__Ruminiclostridium; s__uncultured_bacterium	0.8106030046750902
2c7a8cceab32fd2d9af8b24a45aa2522	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Mesorhizobium	0.892281083292433
cc3d87cd0ae5f12419fbb6d04d1a0149	d__Eukaryota; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Cuniculitremaceae; g__Kockovaella	0.988374011835671
b69983b7cc1aa021012ca41f5dad016e	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Acidobacteriales; f__Koribacteraceae; g__Candidatus_Koribacter	0.994520037973073
