Feature ID	Taxon	Confidence
b9953d761761a1116961660daa43dd2d	k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Microbotryomycetes_ord_Incertae_sedis;f__Microbotryomycetes_fam_Incertae_sedis;g__Curvibasidium;s__Curvibasidium_cygneicollum;sh__SH0842490.10FU	0.8653993394203117
d7ab3c9ee00f354351a9d7eca00a1557	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Helminthosphaeriaceae;g__Endophragmiella;s__Endophragmiella_sp;sh__SH0759467.10FU	0.8706433667006098
b2a6ccf4eede196f670bbaa9e8672db6	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae	0.9373017901931827
7ee7cd314ccf70ae43c286e58023f85c	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Stemphylium	0.9621851678296218
b34a5d81c5739d01a0d0725d7cb690ba	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Neosetophoma	0.7772725729160468
991a008c95462bddd4b9c1cbcf24cfff	k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Lecanoromycetes_ord_Incertae_sedis;f__Micropeltidaceae;g__Micropeltidaceae_gen_Incertae_sedis;s__Micropeltidaceae_sp;sh__SH0867271.10FU	0.9236718846632745
218f35a71b8c07a2df79aea259efb032	k__Fungi;p__Ascomycota;c__Ascomycota_cls_Incertae_sedis;o__Ascomycota_ord_Incertae_sedis;f__Ascomycota_fam_Incertae_sedis;g__Ascomycota_gen_Incertae_sedis;s__Ascomycota_sp;sh__SH0959076.10FU	0.9999491776196593
1ba6c47186b4f605419ff7c9f6f9b26b	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Melanommataceae;g__Marjia;s__Marjia_sp;sh__SH0878663.10FU	0.8396170903235419
ac16dd19186ff4e8d485994416900473	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Microthyriales;f__Microthyriales_fam_Incertae_sedis;g__Microthyriales_gen_Incertae_sedis;s__Microthyriales_sp	0.9533729303728983
29f6fc08c6297da67e3fc95ccf1e8351	k__Fungi;p__Ascomycota;c__Orbiliomycetes;o__Orbiliales;f__Orbiliaceae;g__Orbilia;s__Orbilia_caulicola;sh__SH0889477.10FU	0.9999972029441334
c737466dbf3e033c1c8cb872f15c7d67	k__Fungi;p__Ascomycota	0.9306812279204961
a24c24fda626e54fb8061e02552ba818	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Holtermanniales;f__Holtermanniaceae;g__Holtermannia;s__Holtermannia_saccardoi;sh__SH0981285.10FU	0.9992206182201934
d52bfc4218b12917e9e7ab3812ab51fd	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Corticiales;f__Corticiaceae	0.8864480786234127
6a4ddd5ab0ed4c4ae2951fa2c2d61edc	k__Fungi;p__Ascomycota;c__Sordariomycetes	0.999996619584507
910550ac41070190224b33a95b4a7dff	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium	0.9198274848351146
44fa61f8045f8642c5badb4e2d6a61f2	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Peniophoraceae;g__Peniophora	0.8503848428148203
bafcc90853e7ca87503f34dd80c6960c	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales	0.7958047748671471
522a6219938c1cd05ca9c77d9df3269b	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp;sh__SH0935363.10FU	0.9734827365330317
725c8edfa4a0e4bc6d86e60865f5008e	k__Fungi;p__Ascomycota	0.8885467768331309
62e216660a414e693435243504140fc0	k__Fungi;p__Ascomycota;c__Pezizomycotina_cls_Incertae_sedis;o__Pezizomycotina_ord_Incertae_sedis;f__Pezizomycotina_fam_Incertae_sedis;g__Cytosporella;s__Cytosporella_juncicola;sh__SH1373052.10FU	0.9999679166035038
82666b5284b3b5f28f03d2e742da17eb	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Cystofilobasidiales;f__Cystofilobasidiaceae;g__Cystofilobasidium;s__Cystofilobasidium_macerans;sh__SH0758238.10FU	0.9657401651239717
a36ccc1ebb375982a7d64fb56df56121	k__Fungi;p__Ascomycota;c__Pezizomycotina_cls_Incertae_sedis;o__Pezizomycotina_ord_Incertae_sedis;f__Pezizomycotina_fam_Incertae_sedis;g__Ciliophora;s__Ciliophora_sp	0.9989067017596449
c9d965bbd1228a73c44a6296043c4ae7	k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Microbotryomycetes_ord_Incertae_sedis;f__Colacogloeaceae;g__Colacogloea;s__Colacogloea_sp;sh__SH0746904.10FU	0.9833436190676016
406eccc4cc88a9d37db1c74d5c1b2e72	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Sordariales_fam_Incertae_sedis;g__Sordariales_gen_Incertae_sedis;s__Sordariales_sp;sh__SH1011672.10FU	0.8795851818798706
710cd715431884a49c7690538b811dcf	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Stachybotryaceae;g__Myrothecium;s__Myrothecium_sp;sh__SH0992201.10FU	0.9999880619527263
acb1276cc9287649c7f4b7ac1a35a1a4	k__Fungi;p__Blastocladiomycota;c__Blastocladiomycetes;o__Blastocladiales	0.8428797559322473
1548f326e54c385dd10e454a214e0873	k__Fungi;p__Basidiomycota;c__Agaricostilbomycetes;o__Agaricostilbales;f__Agaricostilbaceae	0.7239365219893953
398945ccd5c61de956dbb5c90187832c	k__Fungi;p__Ascomycota	0.9999988174400396
046f504d9470f6ed0d0bf08098d5b736	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Hysteriales;f__Hysteriaceae	0.9372306646988731
94b04261682288e15e0bbe5a73524191	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae	0.9474685915763841
c2c2ebe29e338c2e9ab01fdf32905d1d	k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Graphidales;f__Gomphillaceae;g__Corticifraga;s__Corticifraga_peltigerae;sh__SH0751165.10FU	0.9999350907472235
d31f778884494e579df8cf49a85973ae	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Capnodiales_fam_Incertae_sedis;g__Capnodiales_gen_Incertae_sedis;s__Capnodiales_sp	0.9999663616586623
fc6dc3ea7d0af8c0b719b7d1a6b3e2e7	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Coniothyriaceae	0.7497261227037839
