#OTUID	taxonomy	confidence
ddd8797250e75d55661e2a9a6f7abb7a	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Acidovorax; s__delafieldii	0.7319060679740675
03b22054171f605a0c54f9d3ed1ee458	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micromonosporaceae; g__; s__	0.9998096703435938
37e1ada03304dc5a444945350f7109aa	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__BD7-3; f__; g__; s__	0.9999996414300302
05e9deb763063659293f964fbfff18fd	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__Haliangiaceae; g__; s__	0.9999960149806916
f7b2e561abb08816b431bc1af9c8dbe4	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__; s__	0.9944420307807036
3037b33e3a8ceb1ca598d1862d51da04	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__	0.9198825663451955
514bc0da78b7b51c3ada6f3a8f809354	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae; g__Salinibacterium; s__	0.9162314647937176
3f925a9da52d51b32e64529d13139009	k__Bacteria; p__Cyanobacteria	0.7773615729453464
a3dcd298a05dbecb66fcf46df97ded8a	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__; s__	0.9543168156158658
7935f18502bb27ca56c202174b2cc866	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae	0.9999957750046062
2929ae86093fcc607e7fed2d2eb9625f	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae	0.9946783820699379
bbc41c364720eacb7945d2d7af249a8e	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__A4b; g__; s__	0.9993569064986892
34f811b54d1dadbeabb6222c9d9730d9	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Erwinia; s__	0.8046155576723828
c0a88198ede9ebe58598cfacec552e9b	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Propionibacteriaceae; g__Propionibacterium; s__acnes	0.9962533198497341
e543182865aca0ada79e57da89d2347b	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Roseomonas; s__mucosa	0.8523110198684625
0a7c422a79629c719a0031027e18ce19	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Rhodoplanes; s__	0.9999214693444803
cc26ab059e8caa92f9d38afdf6ac4d2b	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nakamurellaceae; g__; s__	0.9877493757622313
dc4419c2fc1179fb44437adc4b83fb27	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__	0.7933680946074134
3fcd0dcdd9904ecd0f203ea0c769994a	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__	0.9813780101304156
ca2926ec6c93b4b9bd16bb06dc92f801	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__; g__; s__	0.9960357749090573
864bd6084e61f9573c5e25c1312f57a6	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__CFB-26; f__; g__; s__	0.8970037471966971
ec7d378f4be031c3a5b391f779af391f	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales	0.9999996762085662
6c53d91b01e93f8a7631e600b081971b	k__Bacteria; p__Gemmatimonadetes; c__Gemmatimonadetes; o__Ellin5290; f__; g__; s__	0.9995550364041114
48fdb251e939476f6e82c9a132cfade4	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Geodermatophilaceae; g__; s__	0.9852841535336516
527f4faa0b2d6516203432b6b0329228	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__; g__; s__	0.9994021988573375
584eff7642ddcb83b2c82f12fef0c85b	k__Bacteria; p__Chloroflexi; c__Thermomicrobia; o__JG30-KF-CM45; f__; g__; s__	0.9999906952317905
dac7c173ed41e280860741b949dbdc04	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micromonosporaceae	0.9343516050946964
bb86517dc475b34c506b22c0cddfd666	k__Bacteria; p__Acidobacteria; c__Solibacteres; o__Solibacterales; f__; g__; s__	0.9888385923361076
39030607969b88b042ba700c08e8795b	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Hymenobacter; s__	0.9999999887936896
83ca486122cd6489ec48b2b3232ec7cb	k__Bacteria; p__Firmicutes	0.9972715089012735
712d0ab4b8b83c0c4cf44cece07225dd	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Sinobacteraceae; g__; s__	0.9997786680784065
fdaad7c9c77a099b7dcca303557a0658	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__	0.9997343297344682
6cef53862d34006ff32bf7bc8695684a	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium	0.9999998358049582
ac778bc477f0052c0f8758d39a22b84a	k__Bacteria; p__Chloroflexi; c__Chloroflexi; o__Chloroflexales; f__FFCH7168; g__; s__	0.9999459244671208
ccbbcf019e7a8c8ed31207d53f1def75	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Hymenobacter; s__	0.9999999999982947
cb8f50c80362e9eb0caec365e5f7a206	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__Conexibacteraceae; g__; s__	0.9999762946636952
7dc003e56ab9cfcdc4e3fe7858669a69	k__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__Nitrospiraceae; g__Nitrospira; s__	0.9999977920326946
cdb00028756f45c630e8b1115c1a1d1c	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__	0.9999051992415589
414a2a406b676626dba4b3f2409fa077	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__Nannocystaceae; g__Nannocystis; s__	0.9989043663429538
670a4cbb4ecbb2a10ddbfc4f39f3f85d	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae	0.9998798216341815
a9ccddb686c949dc52a4d540058eb9b7	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae	0.8769194240611671
5fec090def856889a059eb777fce1792	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Phyllobacteriaceae; g__; s__	0.7640532614732705
cfe46ac73b261e1e1d5523d0de2665ee	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__; s__	0.9961144227530706
4084199c3a1c9ae5c47f2ba352b1d713	k__Bacteria; p__Tenericutes; c__Mollicutes; o__Anaeroplasmatales; f__Anaeroplasmataceae; g__Asteroleplasma; s__	0.9999925112446448
6f4d9d70ffb6722bc792b699b6223998	k__Bacteria; p__Chloroflexi; c__TK10; o__B07_WMSP1	0.9999999678255258
213be3b0424a2bd2e2d5c582f5354f1a	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__; s__	0.9553513300215478
34ca47432118e9953c89599073157994	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__wittichii	0.9391285704519877
7d46ec33f7b15c4424b08dc2f52dd579	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Methylibium; s__	0.8800679043586023
9530c5b1f4f85fbdec451c64642777b4	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Bdellovibrionales; f__Bdellovibrionaceae; g__Bdellovibrio; s__	0.9999986124507351
58a505202dba6a3b49f58a177a6829ea	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae; g__Cryocola; s__	0.9943631944326425
54f974e7514b073111f2c3aa54eb16f2	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Hymenobacter; s__	0.9999999992037942
eefce6645ecd69e5d142bff9a82f2f8c	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae	0.9999999005177023
36fbb2abddf97a17b4ea541efc0a284f	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__Conexibacteraceae	0.753432659374466
f664cd6ede45b74645a69791c22427da	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__; g__; s__	0.9465316637025305
291d8d291f329357e7f1ca8fd24cf8e8	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Hyphomicrobium; s__	0.9921205380864057
9b03dd6cdafbc78fd124c9c84b21a1d7	k__Bacteria; p__Armatimonadetes; c__[Fimbriimonadia]; o__[Fimbriimonadales]; f__[Fimbriimonadaceae]; g__Fimbriimonas; s__	0.9632549403656927
14f042135142784836059854a68f0e53	k__Bacteria; p__Gemmatimonadetes; c__Gemmatimonadetes; o__N1423WL; f__; g__; s__	0.9999999028207375
983f8436cd473e82b0e92111dcd88e34	k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Pedobacter; s__cryoconitis	0.9971949710079905
bd7456ec74c72a5122c7bad916ce8743	k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__; g__; s__	0.9939987323219935
e9f84879d4a0a8ac2097cb9d2bd5e72f	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Streptomycetaceae; g__Streptomyces	0.937775530141247
1e0d0b6fc9790165cb2a8aaa521e1e4c	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__A4b; g__; s__	0.9995915586127828
a12de1880820d90091f25eb86ab4aa25	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Rubellimicrobium; s__	0.9999096473016464
8e1ef45e8a7e9d0f01acfc3313364f18	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__; s__	0.9986953216210117
37a276f2a25158ade82c4b635af24e27	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Sporocytophaga; s__	0.9487409506561909
b4cd9ffc670845324e2ffd927e75b983	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Pseudonocardiaceae; g__Actinomycetospora; s__	0.9997738001034399
6592a0b7275540b1f1eb18e8b590e37d	k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__; s__	0.8704833916674057
26a137418f199afa31da66312dc37523	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methylocystaceae; g__; s__	0.9978231139576224
b63df66b6487e424201e6a43b77d53f9	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__Azospirillum; s__	0.9999925417161133
6ebed31a5161b50d81d1a018548662d5	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__; s__	0.9997583224963978
aeaa19ebe310ea5d53204b503769ffba	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__	0.9527554723435755
c44a4ab374776bb796deb50614505c66	k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Pedobacter; s__	0.9621675840030621
