"A1"	"A2"	"A3"	"A4"	"A5"	"A6"	"A7"	"A8"	"B1"	"B2"	"B3"	"B4"	"B5"	"B6"	"B7"	"B8"	"C1"	"C2"	"C3"	"C4"	"C5"	"C6"	"C7"	"C8"
"A1"	0	0.121279065846531	0.842056981916591	0.842056981916591	0.84205698191659	0.983632474092414	0.983632474092414	0.983632474092414	0.46792773082676	0.353878281465589	0.0367708720418743	0.975561874249368	0.983632474092414	0.983632474092414	0.983632474092414	0.983632474092414	0.796402118167268	0.59597392693134	0.744531236641494	0.84205698191659	0.983632474092414	0.983632474092414	0.983632474092414	0.958755465751883
"A2"	0.121279065846531	0	0.897509360807757	0.897509360807758	0.897509360807757	1	1	1	0.461600342856902	0.303303518521542	0.0865296651459004	0.992560308588116	1	1	1	1	0.861256275808764	0.49112576221818	0.807607561230136	0.897509360807757	1	1	1	0.977067718768898
"A3"	0.842056981916591	0.897509360807757	0	0.158655243352326	0.79237635250392	0.950468078326286	0.950468078326286	0.950468078326286	0.978254568980472	0.595177771699528	0.87255520533738	0.94239747848324	0.950468078326286	0.950468078326286	0.950468078326286	0.950468078326286	0.136690795169155	0.983637824606358	0.514751144551865	0.662497858168029	0.950468078326286	0.950468078326286	0.950468078326286	0.925591069985754
"A4"	0.842056981916591	0.897509360807758	0.158655243352326	0	0.633721109151594	0.79181283497396	0.79181283497396	0.79181283497396	0.978254568980472	0.595177771699528	0.87255520533738	0.783742235130913	0.79181283497396	0.79181283497396	0.79181283497396	0.79181283497396	0.136690795169155	0.983637824606358	0.356095901199539	0.503842614815703	0.79181283497396	0.79181283497396	0.79181283497396	0.766935826633428
"A5"	0.84205698191659	0.897509360807757	0.79237635250392	0.633721109151594	0	0.158091725822366	0.158091725822366	0.158091725822366	0.978254568980472	0.896153797007701	0.87255520533738	0.15002112597932	0.158091725822366	0.158091725822366	0.158091725822366	0.158091725822366	0.803910064237759	0.983637824606358	0.375150953227152	0.129878494335891	0.158091725822366	0.158091725822366	0.158091725822366	0.133214717481834
"A6"	0.983632474092414	1	0.950468078326286	0.79181283497396	0.158091725822366	0	0.0796507670864286	0.0796507670864286	1	1	1	0.0796507670864287	0.0796507670864286	0.0796507670864286	0.0796507670864286	0.0796507670864286	0.979093302652598	0.983637824606358	0.533242679049518	0.287970220158257	0.0796507670864286	0.0796507670864286	0.0796507670864286	0.0796507670864286
"A7"	0.983632474092414	1	0.950468078326286	0.79181283497396	0.158091725822366	0.0796507670864286	0	0	1	1	1	0.00807059984304624	0	0	0	0.0420486285578264	0.979093302652598	0.983637824606358	0.533242679049518	0.287970220158257	0	0	0	0.0248770083405318
"A8"	0.983632474092414	1	0.950468078326286	0.79181283497396	0.158091725822366	0.0796507670864286	0	0	1	1	1	0.00807059984304624	0	0	0	0.0420486285578264	0.979093302652598	0.983637824606358	0.533242679049518	0.287970220158257	0	0	0	0.0248770083405318
"B1"	0.46792773082676	0.461600342856902	0.978254568980472	0.978254568980472	0.978254568980472	1	1	1	0	0.340732725846434	0.438370840517043	0.991951280682061	1	1	1	1	0.975910701401414	0.942834322875022	0.880993229642922	0.978254568980472	1	1	1	0.978254568980473
"B2"	0.353878281465589	0.303303518521542	0.595177771699528	0.595177771699528	0.896153797007701	1	1	1	0.340732725846434	0	0.336537894122095	0.994698640012873	1	1	1	1	0.549355886345224	0.67016437526532	0.649727225098714	0.810840107015515	1	1	1	0.983658962260462
"B3"	0.0367708720418743	0.0865296651459004	0.87255520533738	0.87255520533738	0.87255520533738	1	1	1	0.438370840517043	0.336537894122095	0	0.991989519647753	1	1	1	1	0.83054690785924	0.604603971619093	0.775755948583556	0.87255520533738	1	1	1	0.975308305403567
"B4"	0.975561874249368	0.992560308588116	0.94239747848324	0.783742235130913	0.15002112597932	0.0796507670864287	0.00807059984304624	0.00807059984304624	0.991951280682061	0.994698640012873	0.991989519647753	0	0.00807059984304624	0.00807059984304624	0.00807059984304624	0.0420486285578265	0.970150179227887	0.983637824606358	0.525172079206472	0.279899620315211	0.00807059984304624	0.00807059984304624	0.00807059984304624	0.0168064084974855
"B5"	0.983632474092414	1	0.950468078326286	0.79181283497396	0.158091725822366	0.0796507670864286	0	0	1	1	1	0.00807059984304624	0	0	0	0.0420486285578264	0.979093302652598	0.983637824606358	0.533242679049518	0.287970220158257	0	0	0	0.0248770083405318
"B6"	0.983632474092414	1	0.950468078326286	0.79181283497396	0.158091725822366	0.0796507670864286	0	0	1	1	1	0.00807059984304624	0	0	0	0.0420486285578264	0.979093302652598	0.983637824606358	0.533242679049518	0.287970220158257	0	0	0	0.0248770083405318
"B7"	0.983632474092414	1	0.950468078326286	0.79181283497396	0.158091725822366	0.0796507670864286	0	0	1	1	1	0.00807059984304624	0	0	0	0.0420486285578264	0.979093302652598	0.983637824606358	0.533242679049518	0.287970220158257	0	0	0	0.0248770083405318
"B8"	0.983632474092414	1	0.950468078326286	0.79181283497396	0.158091725822366	0.0796507670864286	0.0420486285578264	0.0420486285578264	1	1	1	0.0420486285578265	0.0420486285578264	0.0420486285578264	0.0420486285578264	0	0.979093302652598	0.983637824606358	0.533242679049518	0.287970220158257	0.0420486285578264	0.0420486285578264	0.0420486285578264	0.0420486285578265
"C1"	0.796402118167268	0.861256275808764	0.136690795169155	0.136690795169155	0.803910064237759	0.979093302652598	0.979093302652598	0.979093302652598	0.975910701401414	0.549355886345224	0.83054690785924	0.970150179227887	0.979093302652598	0.979093302652598	0.979093302652598	0.979093302652598	0	0.953289459303414	0.496270415536083	0.659990228333317	0.979093302652598	0.979093302652598	0.979093302652598	0.951526806933119
"C2"	0.59597392693134	0.49112576221818	0.983637824606358	0.983637824606358	0.983637824606358	0.983637824606358	0.983637824606358	0.983637824606358	0.942834322875022	0.67016437526532	0.604603971619093	0.983637824606358	0.983637824606358	0.983637824606358	0.983637824606358	0.983637824606358	0.953289459303414	0	0.926316742008263	0.983637824606358	0.983637824606358	0.983637824606358	0.983637824606358	0.983637824606358
"C3"	0.744531236641494	0.807607561230136	0.514751144551865	0.356095901199539	0.375150953227152	0.533242679049518	0.533242679049518	0.533242679049518	0.880993229642922	0.649727225098714	0.775755948583556	0.525172079206472	0.533242679049518	0.533242679049518	0.533242679049518	0.533242679049518	0.496270415536083	0.926316742008263	0	0.245272458891261	0.533242679049518	0.533242679049518	0.533242679049518	0.508365670708986
"C4"	0.84205698191659	0.897509360807757	0.662497858168029	0.503842614815703	0.129878494335891	0.287970220158257	0.287970220158257	0.287970220158257	0.978254568980472	0.810840107015515	0.87255520533738	0.279899620315211	0.287970220158257	0.287970220158257	0.287970220158257	0.287970220158257	0.659990228333317	0.983637824606358	0.245272458891261	0	0.287970220158257	0.287970220158257	0.287970220158257	0.263093211817725
"C5"	0.983632474092414	1	0.950468078326286	0.79181283497396	0.158091725822366	0.0796507670864286	0	0	1	1	1	0.00807059984304624	0	0	0	0.0420486285578264	0.979093302652598	0.983637824606358	0.533242679049518	0.287970220158257	0	0	0	0.0248770083405318
"C6"	0.983632474092414	1	0.950468078326286	0.79181283497396	0.158091725822366	0.0796507670864286	0	0	1	1	1	0.00807059984304624	0	0	0	0.0420486285578264	0.979093302652598	0.983637824606358	0.533242679049518	0.287970220158257	0	0	0	0.0248770083405318
"C7"	0.983632474092414	1	0.950468078326286	0.79181283497396	0.158091725822366	0.0796507670864286	0	0	1	1	1	0.00807059984304624	0	0	0	0.0420486285578264	0.979093302652598	0.983637824606358	0.533242679049518	0.287970220158257	0	0	0	0.0248770083405318
