"A1"	"A2"	"A3"	"A4"	"A5"	"A6"	"A7"	"A8"	"B1"	"B2"	"B3"	"B4"	"B5"	"B6"	"B7"	"B8"	"C1"	"C2"	"C3"	"C4"	"C5"	"C6"	"C7"	"C8"
"A1"	0	0.20624998051565	0.756177357699875	0.853359862176642	0.853359862176642	0.929128818682033	0.984684383039645	0.859428015852583	0.227957763286389	0.22389757348403	0.232023892537967	0.768567304173091	0.853359862176642	0.95832546890735	0.984684383039645	0.984684383039645	0.462359566478541	0.233866621048246	0.539941380097001	0.817662622922824	0.904436890023929	0.984684383039645	0.984684383039645	0.853359862176642
"A2"	0.20624998051565	0	0.768608365289391	0.865790869766157	0.865790869766158	0.865790869766157	0.906888517199892	0.78163215001283	0.400398969828908	0.327887214103142	0.283980427082399	0.780998311762606	0.865790869766157	0.880529603067596	0.906888517199892	0.906888517199892	0.41641295729071	0.122376972738759	0.552372387686516	0.830093630512339	0.865790869766158	0.906888517199892	0.906888517199892	0.865790869766157
"A3"	0.756177357699875	0.768608365289391	0	0.217362759086219	0.446476458646055	0.555875590162302	0.611431154519915	0.486174787332852	0.808075790675093	0.757384505968712	0.524153465161908	0.264931779498533	0.463800161329972	0.585072240387619	0.611431154519914	0.611431154519914	0.631136431940477	0.68286813483686	0.300055227146893	0.267411062690144	0.531183661504198	0.611431154519914	0.611431154519914	0.430427082852029
"A4"	0.853359862176642	0.865790869766157	0.217362759086219	0	0.229113699559836	0.338512831076083	0.394068395433696	0.358520582059866	0.893145799747833	0.833981209276314	0.621335969638676	0.0847925580035514	0.246437402243753	0.3677094813014	0.394068395433696	0.394068395433696	0.746460627969958	0.784415973044774	0.360065920573541	0.0500483036039251	0.313820902417979	0.394068395433696	0.394068395433696	0.21306432376581
"A5"	0.853359862176642	0.865790869766158	0.446476458646055	0.229113699559836	0	0.167582697401906	0.270944576204192	0.319110695267551	0.893145799747833	0.869987031440762	0.711397439640341	0.244661333785465	0.150468804038909	0.271740883096556	0.298099797228851	0.298099797228851	0.78549421320513	0.784415973044774	0.589179620133378	0.21476263520973	0.217852304213135	0.298099797228851	0.298099797228851	0.133145101354992
"A6"	0.929128818682033	0.865790869766157	0.555875590162302	0.338512831076083	0.167582697401906	0	0.329128142089852	0.320735549740682	0.95136869141839	0.956212560037452	0.820796571156588	0.354060465301711	0.300727798756899	0.329924448982216	0.356283363114511	0.356283363114511	0.915315593672339	0.846766668716864	0.698578751649624	0.324161766725976	0.300727798756899	0.356283363114511	0.356283363114511	0.300727798756899
"A7"	0.984684383039645	0.906888517199892	0.611431154519915	0.394068395433696	0.270944576204192	0.329128142089852	0	0.35465850864138	1	1	0.8763521355142	0.409616029659324	0.147630993189943	0.0271552210246597	0.0271552210246597	0.236399493840751	0.981242077343455	0.904817729361065	0.754134316007237	0.379717331083589	0.0802474930157168	0.0271552210246597	0.0271552210246597	0.181004071667885
"A8"	0.859428015852583	0.78163215001283	0.486174787332852	0.358520582059866	0.319110695267551	0.320735549740682	0.35465850864138	0	0.890355158571065	0.901276213795156	0.751095768327138	0.352392312919886	0.319110695267551	0.328299594509085	0.35465850864138	0.285315082372834	0.832603287664241	0.773934980680066	0.705223247700659	0.34416951770976	0.319110695267551	0.35465850864138	0.35465850864138	0.319110695267551
"B1"	0.227957763286389	0.400398969828908	0.808075790675093	0.893145799747833	0.893145799747833	0.95136869141839	1	0.890355158571065	0	0.0921022166470169	0.349251023018568	0.818921496541206	0.893145799747833	0.976926370888928	1	1	0.659891266551168	0.4320304891604	0.61879072670633	0.861897742460731	0.929754280406061	1	1	0.893145799747834
"B2"	0.22389757348403	0.327887214103142	0.757384505968712	0.833981209276314	0.869987031440762	0.956212560037452	1	0.901276213795156	0.0921022166470169	0	0.344260480457958	0.767149937093538	0.883641119919067	0.979224594630768	1	1	0.479430715264428	0.353714613543095	0.586952975004858	0.805845580762245	0.936751028934706	1	1	0.857337334022631
