"ArtCal"	"MalLau"	"SalMel"	"LeyCon"	"MalFas"	"EriFas"	"OpuLit"	"RhusInt"	"SamCer"	"DeiFas"	"ShoGra"	"BraNig"	"Steph"	"Stalk1"	"CroSet"
"A1"	0.131324520863003	0.546935980162969	0.306423882013673	0	0	0	0	0	0	0.00459468508810636	0.00459468508810636	0.00153156169603546	0.00153156169603546	0.00290996722246736	0.000153156169603546
"A2"	0.0410976474337344	0.430912873076587	0.434877996689571	0	0	0	0	0	0	0.0279334448400324	0.0279334448400324	0.0093111482800108	0.0093111482800108	0.0176911817320205	0.00093111482800108
"A3"	0.514248650043147	0	0.0971825044767672	0	0	0	0	0	0	0.115692444455267	0.115692444455267	0.0385641481517555	0.0385641481517555	0.0761992454508657	0.00385641481517555
"A4"	0.394068395433696	0	0	0	0	0	0	0	0	0.181779481369891	0.181779481369891	0.0605931604566304	0.0605931604566304	0.115127004867598	0.00605931604566304
"A5"	0.164954695873859	0	0	0	0	0	0	0.133145101354992	0	0.210570060831345	0.210570060831345	0.0701900202771149	0.0701900202771149	0.133361038526518	0.00701900202771148
"A6"	0.0555555643576128	0	0	0	0	0	0	0.300727798756899	0	0.193114991065647	0.193114991065647	0.0643716636885489	0.0643716636885489	0.122306161008243	0.00643716636885489
"A7"	0	0	0	0	0	0	0	0.0271552210246596	0	0.291853433692602	0.291853433692602	0.097284477897534	0.097284477897534	0.184840508005315	0.0097284477897534
"A8"	0.0355478133738296	0	0.089708553813233	0	0	0.0693434262685466	0.160058715185771	0	0	0.193602447407586	0.193602447407586	0.064534149135862	0.064534149135862	0.122614883358138	0.0064534149135862
"B1"	0.122068387056221	0.949733653851004	0.212963307916698	0	0	0	0	0	0	0	0	0	0	0	0
"B2"	0.210637288238624	0.946137713727008	0.380736412500699	0	0	0	0	0	0	0	0	0	0	0	0
"B3"	0.255016165875525	0.470438400031504	0.150897569607171	0	0	0	0	0	0	0.0370943593457399	0.0370943593457399	0.01236478644858	0.01236478644858	0.0234930942523019	0.001236478644858
"B4"	0.324823471655773	0.0631166546379426	0.0216759033656088	0	0	0	0	0	0	0.177115191102203	0.177115191102203	0.0590383970340676	0.0590383970340676	0.112172954364728	0.00590383970340676
"B5"	0.147630993189943	0	0	0	0	0	0	0	0	0.255710702043017	0.255710702043017	0.0852369006810057	0.0852369006810057	0.161950111293911	0.00852369006810057
"B6"	0.0263589141322957	0	0	0	0	0	0	0	0	0.292092325760311	0.292092325760311	0.0973641085867704	0.0973641085867704	0.184991806314864	0.00973641085867704
"B7"	0	0	0	0	0	0	0	0	0	0.3	0.3	0.1	0.1	0.19	0.01
"B8"	0	0	0	0	0	0.236399493840751	0	0	0	0.229080151847775	0.229080151847775	0.0763600506159249	0.0763600506159249	0.145084096170257	0.00763600506159249
"C1"	0.197847893506832	0	0.471724266369918	0	0	0	0	0	0	0.00474213209016063	0.00474213209016063	0.00158071069672021	0.00158071069672021	0.0030033503237684	0.000158071069672021
"C2"	0.115225931233136	0.296233442794328	0.411474139653504	0	0	0	0	0	0	0.0273271738888373	0.0273271738888373	0.00910905796294578	0.00910905796294578	0.017307210129597	0.000910905796294578
"C3"	0.440715833927595	0.300055227146893	0.0133632549327486	0	0	0	0	0	0	0.073759705197829	0.073759705197829	0.0245865683992763	0.0245865683992763	0.046714479958625	0.00245865683992763
"C4"	0.344020091829771	0.0356972392538186	0	0	0	0	0	0	0	0.186084800674923	0.186084800674923	0.0620282668916411	0.0620282668916411	0.117853707094118	0.00620282668916411
"C5"	0.0802474930157168	0	0	0	0	0	0	0	0	0.275925752095285	0.275925752095285	0.0919752506984283	0.0919752506984283	0.174752976327014	0.00919752506984283
"C6"	0	0	0	0	0	0	0	0	0	0.3	0.3	0.1	0.1	0.19	0.01
"C7"	0	0	0	0	0	0	0	0	0	0.3	0.3	0.1	0.1	0.19	0.01
"C8"	0.181004071667885	0	0	0	0	0	0	0	0	0.245698778499634	0.245698778499634	0.0818995928332115	0.0818995928332115	0.155609226383102	0.00818995928332115
