"A1"	"A2"	"A3"	"A4"	"A5"	"A6"	"A7"	"A8"	"B1"	"B2"	"B3"	"B4"	"B5"	"B6"	"B7"	"B8"	"C1"	"C2"	"C3"	"C4"	"C5"	"C6"	"C7"	"C8"
"B3"	0.0638188742121991	0.163305218461218	0.797754346742757	0.797754346742758	0.797754346742757	0.9586972984521	0.9586972984521	0.9586972984521	0.427897507973528	0.348239019009156	0	0.900009302912277	0.9586972984521	0.9586972984521	0.9586972984521	0.9586972984521	0.679287545353986	0.589970716361809	0.639350742499414	0.797754346742757	0.9586972984521	0.9586972984521	0.9586972984521	0.900104631698428
"B4"	0.924994881254037	0.945244713786414	0.847649224252339	0.632377814639106	0.130485319151981	0.143732612227829	0.0586879955398235	0.0586879955398235	0.94252990398833	0.960101540280566	0.900009302912277	0	0.0586879955398235	0.0586879955398235	0.0586879955398235	0.107112054167226	0.908898422127542	0.983640135527599	0.545822484131825	0.268848885818473	0.0586879955398235	0.0586879955398235	0.0586879955398235	9.53287861510145e-05
"B5"	0.983682876793861	1	0.906337219792163	0.69106581017893	0.189173314691805	0.143732612227829	0	0	1	1	0.9586972984521	0.0586879955398235	0	0	0	0.107112054167226	0.976532215311983	0.9836401355276	0.604510479671648	0.327536881358297	0	0	0	0.0585926667536725
"B6"	0.983682876793861	1	0.906337219792163	0.69106581017893	0.189173314691805	0.143732612227829	0	0	1	1	0.9586972984521	0.0586879955398235	0	0	0	0.107112054167226	0.976532215311983	0.9836401355276	0.604510479671648	0.327536881358297	0	0	0	0.0585926667536725
"B7"	0.983682876793861	1	0.906337219792163	0.69106581017893	0.189173314691805	0.143732612227829	0	0	1	1	0.9586972984521	0.0586879955398235	0	0	0	0.107112054167226	0.976532215311983	0.9836401355276	0.604510479671648	0.327536881358297	0	0	0	0.0585926667536725
"B8"	0.98368287679386	1	0.906337219792163	0.69106581017893	0.189173314691804	0.143732612227829	0.107112054167226	0.107112054167226	1	1	0.9586972984521	0.107112054167226	0.107112054167226	0.107112054167226	0.107112054167226	0	0.976532215311983	0.9836401355276	0.604510479671649	0.327536881358296	0.107112054167226	0.107112054167226	0.107112054167226	0.107112054167226
"C1"	0.703428106175527	0.791368952479019	0.264198990889445	0.264198990889445	0.758523255827266	0.976532215311984	0.976532215311983	0.976532215311983	0.933907386839403	0.545249031319391	0.679287545353986	0.908898422127542	0.976532215311983	0.976532215311983	0.976532215311983	0.976532215311983	0	0.869377183969794	0.462425371598065	0.599068962558157	0.976532215311983	0.976532215311983	0.976532215311983	0.909008281858613
"C2"	0.526194583415871	0.411016745049298	0.983640135527599	0.983640135527599	0.9836401355276	0.983640135527599	0.9836401355276	0.9836401355276	0.881128900552072	0.613951614062595	0.589970716361809	0.983640135527599	0.9836401355276	0.9836401355276	0.9836401355276	0.9836401355276	0.869377183969794	0	0.86224993369468	0.983640135527599	0.9836401355276	0.9836401355276	0.9836401355276	0.9836401355276
"C3"	0.681237233316916	0.759812776342777	0.460230344363858	0.244958934750625	0.415337164979844	0.604510479671648	0.604510479671648	0.604510479671648	0.787351525791477	0.589029463328852	0.639350742499414	0.545822484131825	0.604510479671648	0.604510479671648	0.604510479671648	0.604510479671649	0.462425371598065	0.86224993369468	0	0.276973598313352	0.604510479671648	0.604510479671648	0.604510479671648	0.545917812917976
"C4"	0.839640837560259	0.907601682878568	0.578800338433866	0.363528928820633	0.138363566666492	0.327536881358296	0.327536881358297	0.327536881358297	0.942467921584588	0.777327254964169	0.797754346742757	0.268848885818473	0.327536881358297	0.327536881358297	0.327536881358297	0.327536881358296	0.599068962558157	0.983640135527599	0.276973598313352	0	0.327536881358297	0.327536881358297	0.327536881358297	0.268944214604624
"C5"	0.983682876793861	1	0.906337219792163	0.69106581017893	0.189173314691805	0.143732612227829	0	0	1	1	0.9586972984521	0.0586879955398235	0	0	0	0.107112054167226	0.976532215311983	0.9836401355276	0.604510479671648	0.327536881358297	0	0	0	0.0585926667536725
"C6"	0.983682876793861	1	0.906337219792163	0.69106581017893	0.189173314691805	0.143732612227829	0	0	1	1	0.9586972984521	0.0586879955398235	0	0	0	0.107112054167226	0.976532215311983	0.9836401355276	0.604510479671648	0.327536881358297	0	0	0	0.0585926667536725
"C7"	0.983682876793861	1	0.906337219792163	0.69106581017893	0.189173314691805	0.143732612227829	0	0	1	1	0.9586972984521	0.0586879955398235	0	0	0	0.107112054167226	0.976532215311983	0.9836401355276	0.604510479671648	0.327536881358297	0	0	0	0.0585926667536725
"C8"	0.925090210040188	0.945333654547162	0.84774455303849	0.632473143425257	0.130580647938132	0.143732612227829	0.0585926667536725	0.0585926667536725	0.942623254501367	0.960166348623385	0.900104631698428	9.53287861510145e-05	0.0585926667536725	0.0585926667536725	0.0585926667536725	0.107112054167226	0.909008281858613	0.9836401355276	0.545917812917976	0.268944214604624	0.0585926667536725	0.0585926667536725	0.0585926667536725	0
