"A1"	"A2"	"A3"	"A4"	"A5"	"A6"	"A7"	"A8"	"B1"	"B2"	"B3"	"B4"	"B5"	"B6"	"B7"	"B8"	"C1"	"C2"	"C3"	"C4"	"C5"	"C6"	"C7"	"C8"
"A1"	0	0.121188848703654	0.817437767761463	0.841047893429577	0.841047893429577	0.984027014443967	0.984027014443967	0.984027014443967	0.400552496940522	0.291878143876237	0.128982382101867	0.848159474671739	0.954330719341537	0.984027014443967	0.984027014443967	0.984027014443967	0.588278573667254	0.460368140045387	0.62494760721805	0.841047893429576	0.984027014443967	0.984027014443967	0.984027014443967	0.877972076703019
"A2"	0.121188848703654	0	0.897536011330861	0.919973118491841	0.919973118491841	1	1	1	0.441296147853847	0.323385117031224	0.243285056433998	0.91997311849184	0.971779101692915	1	1	1	0.695314010616387	0.331486288673321	0.714609311987633	0.919973118491841	1	1	1	0.919973118491841
"A3"	0.817437767761463	0.897536011330861	0	0.207246424288589	0.5909055908536	0.793976622835936	0.793976622835936	0.793976622835935	0.885150449839256	0.687141987698402	0.688455385659596	0.658109083063708	0.764280327733505	0.793976622835936	0.793976622835936	0.793976622835936	0.376697232169324	0.922638937378143	0.339688657086325	0.441050069944869	0.793976622835936	0.793976622835936	0.793976622835936	0.687921685094987
"A4"	0.841047893429577	0.919973118491841	0.207246424288589	0	0.38365916656501	0.586730198547347	0.586730198547347	0.586730198547347	0.907550642086869	0.704132218419728	0.712065511327709	0.450862658775118	0.557033903444916	0.586730198547347	0.586730198547347	0.586730198547347	0.404568711737588	0.946249063046257	0.216100286211527	0.23380364565628	0.586730198547347	0.586730198547347	0.586730198547347	0.480675260806398
"A5"	0.841047893429577	0.919973118491841	0.5909055908536	0.38365916656501	0	0.210612633998479	0.203071031982336	0.203071031982336	0.907550642086868	0.853866780096932	0.712065511327709	0.0672034922101077	0.173374736879905	0.203071031982336	0.203071031982336	0.203071031982336	0.736127645500672	0.946249063046257	0.467317219978801	0.14985552090873	0.203071031982336	0.203071031982336	0.203071031982336	0.0970160942413874
"A6"	0.984027014443967	1	0.793976622835936	0.586730198547347	0.210612633998479	0	0.210612633998479	0.210612633998479	1	1	0.902249719310589	0.210612633998479	0.210612633998479	0.210612633998479	0.210612633998479	0.210612633998479	0.975850643944761	0.946250499507673	0.670388251961137	0.352926552891066	0.210612633998479	0.210612633998479	0.210612633998479	0.210612633998479
"A7"	0.984027014443967	1	0.793976622835936	0.586730198547347	0.203071031982336	0.210612633998479	0	0.0168729417869987	1	1	0.902249719310588	0.135867539772228	0.0296962951024308	0	0	0.178388104244804	0.975850643944761	0.946250499507672	0.670388251961137	0.352926552891066	0	0	0	0.106054937740949
"A8"	0.984027014443967	1	0.793976622835935	0.586730198547347	0.203071031982336	0.210612633998479	0.0168729417869987	0	1	1	0.902249719310588	0.135867539772228	0.0296962951024307	0.0168729417869987	0.0168729417869987	0.17713618337723	0.975850643944761	0.946250499507672	0.670388251961137	0.352926552891066	0.0168729417869987	0.0168729417869987	0.0168729417869987	0.106054937740949
"B1"	0.400552496940522	0.441296147853847	0.885150449839256	0.907550642086869	0.907550642086868	1	1	1	0	0.232477736948315	0.404850538536119	0.907550642086868	0.971825532456413	1	1	1	0.86195382268351	0.794125836297651	0.702524712790785	0.907550642086868	1	1	1	0.907550642086869
"B2"	0.291878143876237	0.323385117031224	0.687141987698402	0.704132218419728	0.853866780096932	1	1	1	0.232477736948315	0	0.350726416503539	0.902227506929935	0.978630062692116	1	1	1	0.514070625203968	0.58656545335213	0.548622935102489	0.746028308125464	1	1	1	0.92368114059689
