"A1"	"A2"	"A3"	"A4"	"A5"	"A6"	"A7"	"A8"	"B1"	"B2"	"B3"	"B4"	"B5"	"B6"	"B7"	"B8"	"C1"	"C2"	"C3"	"C4"	"C5"	"C6"	"C7"	"C8"
"A1"	0	0.134137626118474	0.799017539696377	0.842902358375323	0.842902358375323	0.981355239921882	0.984280734214398	0.984280734214398	0.367930237354849	0.279106415550945	0.168464934277768	0.842902358375323	0.924751121868568	0.984280734214398	0.984280734214398	0.984280734214398	0.528417830172049	0.41862952979147	0.601520880407729	0.842902358375323	0.983811101848597	0.984280734214398	0.984280734214398	0.851248237202626
"A2"	0.134137626118474	0	0.88607337300117	0.92850979318712	0.92850979318712	0.997171060316849	1	1	0.437903974003687	0.324047692228202	0.276331869711607	0.92850979318712	0.942435135450921	1	1	1	0.641777916879783	0.285463294367701	0.695095001181769	0.92850979318712	0.999545867636965	1	1	0.92850979318712
"A3"	0.799017539696377	0.88607337300117	0	0.191086653505412	0.531586680006712	0.727966256514315	0.73089175080683	0.73089175080683	0.85820480181842	0.699333867712153	0.630552605418609	0.535343054088357	0.671362138461	0.73089175080683	0.73089175080683	0.73089175080683	0.42108428127544	0.858745610053556	0.274949782373219	0.372991733655336	0.73042211844103	0.73089175080683	0.73089175080683	0.597859253795058
"A4"	0.842902358375323	0.92850979318712	0.191086653505412	0	0.3405000265013	0.536879603008903	0.539805097301418	0.539805097301418	0.899025446497809	0.731475393133365	0.674437424097555	0.344256400582945	0.480275484955588	0.539805097301418	0.539805097301418	0.539805097301418	0.473234235345263	0.902771421713313	0.241381477967594	0.181905080149924	0.539335464935617	0.539805097301418	0.539805097301418	0.406772600289646
"A5"	0.842902358375323	0.92850979318712	0.531586680006712	0.3405000265013	0	0.217477705906642	0.22205043111125	0.22205043111125	0.89902544649781	0.854027675343411	0.677666534439221	0.0265017343927766	0.16252081876542	0.22205043111125	0.22205043111125	0.22205043111125	0.739825336605131	0.902771421713313	0.498018375601087	0.158594946351376	0.221580798745449	0.22205043111125	0.22205043111125	0.0890179340994777
"A6"	0.981355239921882	0.997171060316849	0.727966256514315	0.536879603008903	0.217477705906642	0	0.243148560510289	0.243148560510289	0.997278772782451	0.99785734903315	0.874046110946824	0.240223066217773	0.240223066217774	0.243148560510289	0.243148560510289	0.243148560510289	0.973190454735063	0.912039959717019	0.69439795210869	0.354974522858978	0.242678928144488	0.243148560510289	0.243148560510289	0.240223066217773
"A7"	0.984280734214398	1	0.73089175080683	0.539805097301418	0.22205043111125	0.243148560510289	0	0.0691980166944269	1	1	0.876971605239339	0.195548696718473	0.0595296123458299	0	0	0.211684546029534	0.976666927865836	0.914974853026622	0.697323446401205	0.357900017151494	0.000469632365800785	0	0	0.133032497011772
"A8"	0.984280734214398	1	0.73089175080683	0.539805097301418	0.22205043111125	0.243148560510289	0.0691980166944269	0	1	1	0.876971605239339	0.195548696718473	0.0691980166944269	0.0691980166944269	0.0691980166944269	0.197403540539966	0.976666927865836	0.914974853026622	0.697323446401205	0.357900017151494	0.0691980166944269	0.0691980166944269	0.0691980166944269	0.133032497011772
"B1"	0.367930237354849	0.437903974003687	0.85820480181842	0.899025446497809	0.89902544649781	0.997278772782451	1	1	0	0.201535965573789	0.388900707456201	0.89902544649781	0.944626929616624	1	1	1	0.818349937162976	0.727718153856475	0.674497971144962	0.899025446497809	0.999563158820946	1	1	0.899025446497809
"B2"	0.279106415550945	0.324047692228202	0.699333867712153	0.731475393133365	0.854027675343411	0.99785734903315	1	1	0.201535965573789	0	0.357700316601624	0.856778868049026	0.956400126373397	1	1	1	0.497563378931576	0.548977363418717	0.554686035358771	0.737871709492874	0.999656038213706	1	1	0.902566137601414
