"A1"	"A2"	"A3"	"A4"	"A5"	"A6"	"A7"	"A8"	"B1"	"B2"	"B3"	"B4"	"B5"	"B6"	"B7"	"B8"	"C1"	"C2"	"C3"	"C4"	"C5"	"C6"	"C7"	"C8"
"A1"	0	0.118014755727388	0.844183536575185	0.844183536575185	0.84987499424984	0.983632473856967	0.983632473856967	0.983632473856967	0.464829790939273	0.367599838476735	0.0755093190434961	0.983632473856967	0.983632473856967	0.983632473856967	0.983632473856967	0.983632473856967	0.832674837400097	0.636073133210741	0.784493760156958	0.844183536575185	0.983632473856967	0.983632473856967	0.983632473856967	0.978192341320648
"A2"	0.118014755727388	0	0.890767633629452	0.890767633629452	0.890767633629452	1	1	1	0.460801170284031	0.308374818652078	0.0602299322158285	1	1	1	1	1	0.883283115401242	0.538770551554907	0.836128512502257	0.890767633629452	1	1	1	0.995020184721128
"A3"	0.844183536575185	0.890767633629452	0	0.110369527693445	0.83483444990739	0.968591929514516	0.968591929514517	0.968591929514517	0.983632473856965	0.555953738222915	0.899001865383424	0.968591929514517	0.968591929514517	0.968591929514517	0.968591929514517	0.968591929514516	0.0712479732578196	0.983635764484358	0.540594439798537	0.708530506868321	0.968591929514517	0.968591929514517	0.968591929514517	0.963151796978197
"A4"	0.844183536575185	0.890767633629452	0.110369527693445	0	0.724464922213945	0.858222401821072	0.858222401821072	0.858222401821072	0.983632473856965	0.555953738222915	0.899001865383424	0.858222401821072	0.858222401821072	0.858222401821072	0.858222401821072	0.858222401821072	0.0712479732578196	0.983635764484358	0.430224912105092	0.598160979174876	0.858222401821072	0.858222401821072	0.858222401821072	0.852782269284753
"A5"	0.84987499424984	0.890767633629452	0.83483444990739	0.724464922213945	0	0.133757479607127	0.133757479607127	0.133757479607127	0.983632473856965	0.914004209949669	0.899001865383424	0.133757479607127	0.133757479607127	0.133757479607127	0.133757479607127	0.133757479607127	0.839265986985438	0.983635764484358	0.353929786527079	0.126303943039069	0.133757479607127	0.133757479607127	0.133757479607127	0.128317347070808
"A6"	0.983632473856967	1	0.968591929514516	0.858222401821072	0.133757479607127	0	0.0420775809452772	0.0420775809452772	0.988811386385522	1	1	0.0420775809452772	0.0420775809452772	0.0420775809452772	0.0420775809452772	0.0420775809452773	0.982486936337761	0.983635764484358	0.487687266134206	0.260061422646196	0.0420775809452772	0.0420775809452772	0.0420775809452772	0.0420775809452772
"A7"	0.983632473856967	1	0.968591929514517	0.858222401821072	0.133757479607127	0.0420775809452772	0	0	0.988811386385522	1	1	0	0	0	0	0.0090770078809812	0.982486936337761	0.983635764484358	0.487687266134206	0.260061422646196	0	0	0	0.00544013253631918
"A8"	0.983632473856967	1	0.968591929514517	0.858222401821072	0.133757479607127	0.0420775809452772	0	0	0.988811386385522	1	1	0	0	0	0	0.0090770078809812	0.982486936337761	0.983635764484358	0.487687266134206	0.260061422646196	0	0	0	0.00544013253631918
"B1"	0.464829790939273	0.460801170284031	0.983632473856965	0.983632473856965	0.983632473856965	0.988811386385522	0.988811386385522	0.988811386385522	0	0.364270195336009	0.45031519555492	0.988811386385522	0.988811386385522	0.988811386385522	0.988811386385522	0.988811386385522	0.982474455711637	0.966629608769398	0.923942697438738	0.983632473856965	0.988811386385522	0.988811386385522	0.988811386385522	0.983632473856965
"B2"	0.367599838476735	0.308374818652078	0.555953738222915	0.555953738222915	0.914004209949669	1	1	1	0.364270195336009	0	0.335503028157533	1	1	1	1	1	0.535941256142459	0.705108467569844	0.686454530454066	0.832800471661391	1	1	1	0.996502412449656
"B3"	0.0755093190434961	0.0602299322158285	0.899001865383424	0.899001865383424	0.899001865383424	1	1	1	0.45031519555492	0.335503028157533	0	1	1	1	1	1	0.891559364741399	0.599482799803469	0.840775089044569	0.899001865383423	1	1	1	0.994693205445661
"B4"	0.983632473856967	1	0.968591929514517	0.858222401821072	0.133757479607127	0.0420775809452772	0	0	0.988811386385522	1	1	0	0	0	0	0.0090770078809812	0.982486936337761	0.983635764484358	0.487687266134206	0.260061422646196	0	0	0	0.00544013253631918
"B5"	0.983632473856967	1	0.968591929514517	0.858222401821072	0.133757479607127	0.0420775809452772	0	0	0.988811386385522	1	1	0	0	0	0	0.0090770078809812	0.982486936337761	0.983635764484358	0.487687266134206	0.260061422646196	0	0	0	0.00544013253631918
"B6"	0.983632473856967	1	0.968591929514517	0.858222401821072	0.133757479607127	0.0420775809452772	0	0	0.988811386385522	1	1	0	0	0	0	0.0090770078809812	0.982486936337761	0.983635764484358	0.487687266134206	0.260061422646196	0	0	0	0.00544013253631918
"B7"	0.983632473856967	1	0.968591929514517	0.858222401821072	0.133757479607127	0.0420775809452772	0	0	0.988811386385522	1	1	0	0	0	0	0.0090770078809812	0.982486936337761	0.983635764484358	0.487687266134206	0.260061422646196	0	0	0	0.00544013253631918
"B8"	0.983632473856967	1	0.968591929514516	0.858222401821072	0.133757479607127	0.0420775809452773	0.0090770078809812	0.0090770078809812	0.988811386385522	1	1	0.0090770078809812	0.0090770078809812	0.0090770078809812	0.0090770078809812	0	0.982486936337761	0.983635764484358	0.487687266134206	0.260061422646196	0.0090770078809812	0.0090770078809812	0.0090770078809812	0.00907700788098119
"C1"	0.832674837400097	0.883283115401242	0.0712479732578196	0.0712479732578196	0.839265986985438	0.982486936337761	0.982486936337761	0.982486936337761	0.982474455711637	0.535941256142459	0.891559364741399	0.982486936337761	0.982486936337761	0.982486936337761	0.982486936337761	0.982486936337761	0	0.981989920506712	0.524208214448121	0.704025919049579	0.982486936337761	0.982486936337761	0.982486936337761	0.976661909215969
"C2"	0.636073133210741	0.538770551554907	0.983635764484358	0.983635764484358	0.983635764484358	0.983635764484358	0.983635764484358	0.983635764484358	0.966629608769398	0.705108467569844	0.599482799803469	0.983635764484358	0.983635764484358	0.983635764484358	0.983635764484358	0.983635764484358	0.981989920506712	0	0.961453986868234	0.983635764484358	0.983635764484358	0.983635764484358	0.983635764484358	0.983635764484358
"C3"	0.784493760156958	0.836128512502257	0.540594439798537	0.430224912105092	0.353929786527079	0.487687266134206	0.487687266134206	0.487687266134206	0.923942697438738	0.686454530454066	0.840775089044569	0.487687266134206	0.487687266134206	0.487687266134206	0.487687266134206	0.487687266134206	0.524208214448121	0.961453986868234	0	0.227625843488011	0.487687266134206	0.487687266134206	0.487687266134206	0.482247133597887
