"A1"	"A2"	"A3"	"A4"	"A5"	"A6"	"A7"	"A8"	"B1"	"B2"	"B3"	"B4"	"B5"	"B6"	"B7"	"B8"	"C1"	"C2"	"C3"	"C4"	"C5"	"C6"	"C7"	"C8"
"B3"	0.108490083186416	0.221045159419417	0.723427953525689	0.736206168446965	0.736206168446964	0.917011019973414	0.917011019973414	0.917011019973414	0.412941598453503	0.351241433110635	0	0.806979157569179	0.901530180176237	0.917011019973414	0.917011019973414	0.917011019973414	0.573954121161643	0.569012242987435	0.536019682698087	0.736206168446964	0.917011019973414	0.917011019973414	0.917011019973414	0.82780297751776
"B4"	0.873868403474969	0.915720764313891	0.715973371836779	0.50577527083363	0.092117099298048	0.191418284518888	0.110031862404234	0.110031862404234	0.915193835583977	0.922155664642276	0.806979157569179	0	0.0945510226070573	0.110031862404234	0.110031862404234	0.157676056011522	0.846528082247192	0.966225577429894	0.542689163203282	0.237798993816046	0.110031862404234	0.110031862404234	0.110031862404234	0.02082381994858
"B5"	0.968419426082026	0.985392459053876	0.810524394443836	0.600326293440687	0.186668121905105	0.191418284518889	0.015480839797177	0.015480839797177	0.985161099728965	0.989047757090911	0.901530180176237	0.0945510226070573	0	0.015480839797177	0.015480839797177	0.157676056011522	0.957537679210088	0.966225577429894	0.637240185810339	0.332350016423103	0.015480839797177	0.015480839797177	0.015480839797177	0.0737272026584773
"B6"	0.983900265879203	1	0.826005234241014	0.615807133237864	0.202148961702282	0.191418284518888	0	0.0043587653665399	1	1	0.917011019973414	0.110031862404234	0.015480839797177	0	0	0.157676056011522	0.975713281537244	0.966225577429894	0.652721025607516	0.34783085622028	0	0	0	0.0892080424556543
"B7"	0.983900265879203	1	0.826005234241014	0.615807133237864	0.202148961702282	0.191418284518888	0	0.0043587653665399	1	1	0.917011019973414	0.110031862404234	0.015480839797177	0	0	0.157676056011522	0.975713281537244	0.966225577429894	0.652721025607516	0.34783085622028	0	0	0	0.0892080424556543
"B8"	0.983900265879203	1	0.826005234241013	0.615807133237864	0.202148961702282	0.191418284518889	0.157676056011522	0.157676056011522	1	1	0.917011019973414	0.157676056011522	0.157676056011522	0.157676056011522	0.157676056011522	0	0.975713281537244	0.966225577429894	0.652721025607516	0.34783085622028	0.157676056011522	0.157676056011522	0.157676056011522	0.157676056011522
"C1"	0.622987845286946	0.724958501050796	0.348549753532139	0.363552282845981	0.738376083627727	0.975713281537244	0.975713281537244	0.975713281537244	0.885040298075533	0.525317088090906	0.573954121161643	0.846528082247192	0.957537679210088	0.975713281537244	0.975713281537244	0.975713281537244	0	0.786231822062886	0.444405681721314	0.567335221780644	0.975713281537244	0.975713281537244	0.975713281537244	0.870976721679963
"C2"	0.478196848250328	0.352737934032192	0.953447362508618	0.966225577429894	0.966225577429894	0.966225577429894	0.966225577429894	0.966225577429894	0.822683678639774	0.593401573348096	0.569012242987435	0.966225577429894	0.966225577429894	0.966225577429894	0.966225577429894	0.966225577429894	0.786231822062886	0	0.795652217973092	0.966225577429894	0.966225577429894	0.966225577429894	0.966225577429894	0.966225577429894
"C3"	0.640086612342295	0.726827117344512	0.373470694382375	0.200186485748877	0.450572063905234	0.652721025607516	0.652721025607516	0.652721025607516	0.723308425195702	0.547658798256618	0.536019682698087	0.542689163203282	0.637240185810339	0.652721025607516	0.652721025607516	0.652721025607516	0.444405681721314	0.795652217973092	0	0.304890169387236	0.652721025607516	0.652721025607516	0.652721025607516	0.563512983151862
"C4"	0.840273098091172	0.915720764313891	0.478174378020733	0.267976277017584	0.145681894517998	0.34783085622028	0.34783085622028	0.34783085622028	0.915193835583978	0.753919808065216	0.736206168446964	0.237798993816046	0.332350016423103	0.34783085622028	0.34783085622028	0.34783085622028	0.567335221780644	0.966225577429894	0.304890169387236	0	0.34783085622028	0.34783085622028	0.34783085622028	0.258622813764626
"C5"	0.983900265879203	1	0.826005234241014	0.615807133237864	0.202148961702282	0.191418284518888	0	0.0043587653665399	1	1	0.917011019973414	0.110031862404234	0.015480839797177	0	0	0.157676056011522	0.975713281537244	0.966225577429894	0.652721025607516	0.34783085622028	0	0	0	0.0892080424556543
"C6"	0.983900265879203	1	0.826005234241014	0.615807133237864	0.202148961702282	0.191418284518888	0	0.0043587653665399	1	1	0.917011019973414	0.110031862404234	0.015480839797177	0	0	0.157676056011522	0.975713281537244	0.966225577429894	0.652721025607516	0.34783085622028	0	0	0	0.0892080424556543
"C7"	0.983900265879203	1	0.826005234241014	0.615807133237864	0.202148961702282	0.191418284518888	0	0.0043587653665399	1	1	0.917011019973414	0.110031862404234	0.015480839797177	0	0	0.157676056011522	0.975713281537244	0.966225577429894	0.652721025607516	0.34783085622028	0	0	0	0.0892080424556543
"C8"	0.894692223423549	0.915824325426312	0.736797191785359	0.52659909078221	0.112940919246628	0.191418284518889	0.0892080424556543	0.0892080424556543	0.915193835583978	0.936887910267192	0.82780297751776	0.02082381994858	0.0737272026584773	0.0892080424556543	0.0892080424556543	0.157676056011522	0.870976721679963	0.966225577429894	0.563512983151862	0.258622813764626	0.0892080424556543	0.0892080424556543	0.0892080424556543	0
