"A1"	"A2"	"A3"	"A4"	"A5"	"A6"	"A7"	"A8"	"B1"	"B2"	"B3"	"B4"	"B5"	"B6"	"B7"	"B8"	"C1"	"C2"	"C3"	"C4"	"C5"	"C6"	"C7"	"C8"
"B3"	0.0887534361096249	0.194696874054575	0.761430931775166	0.764400568265832	0.764400568265832	0.936520243777966	0.936520243777966	0.936520243777966	0.421871492687863	0.3503578013966	0	0.854679414154567	0.932750455113596	0.936520243777966	0.936520243777966	0.936520243777966	0.623446428145553	0.586469195575101	0.583133422561859	0.764400568265832	0.936520243777966	0.936520243777966	0.936520243777966	0.863493759782713
"B4"	0.901941205592042	0.923256474976614	0.782491702960671	0.568282989805637	0.115784053574795	0.169276504190866	0.0818408296233996	0.0818408296233996	0.926862425713237	0.943228929811926	0.854679414154567	0	0.0780710409590294	0.0818408296233996	0.0818408296233996	0.134020280399155	0.880566934044702	0.981730422374887	0.549190651443782	0.257996981854089	0.0818408296233996	0.0818408296233996	0.0818408296233996	0.00881434562814653
"B5"	0.980012246551072	0.99646500564537	0.860562743919701	0.646354030764666	0.193855094533825	0.169276504190866	0.00376978866437019	0.00376978866437019	0.996345132996367	0.9973849857358	0.932750455113596	0.0780710409590294	0	0.00376978866437019	0.00376978866437019	0.134020280399155	0.971527093549471	0.981730422374887	0.627261692402811	0.336068022813118	0.00376978866437019	0.00376978866437019	0.00376978866437019	0.0692566953308828
"B6"	0.983782035215442	1	0.864332532584071	0.650123819429036	0.197624883198195	0.169276504190866	0	0	1	1	0.936520243777966	0.0818408296233996	0.00376978866437019	0	0	0.134020280399155	0.975919254509516	0.981730422374887	0.631031481067181	0.339837811477488	0	0	0	0.073026483995253
"B7"	0.983782035215442	1	0.864332532584071	0.650123819429036	0.197624883198195	0.169276504190866	0	0	1	1	0.936520243777966	0.0818408296233996	0.00376978866437019	0	0	0.134020280399155	0.975919254509516	0.981730422374887	0.631031481067181	0.339837811477488	0	0	0	0.073026483995253
"B8"	0.983782035215442	1	0.864332532584071	0.650123819429036	0.197624883198195	0.169276504190866	0.134020280399155	0.134020280399155	1	1	0.936520243777966	0.134020280399155	0.134020280399155	0.134020280399155	0.134020280399155	0	0.975919254509517	0.981730422374888	0.631031481067182	0.339837811477488	0.134020280399155	0.134020280399155	0.134020280399155	0.134020280399155
"C1"	0.661343072067397	0.756901047517126	0.31357193348092	0.317031841348728	0.74566754174892	0.975919254509517	0.975919254509516	0.975919254509516	0.910924316438487	0.536174064285934	0.623446428145553	0.880566934044702	0.971527093549471	0.975919254509516	0.975919254509516	0.975919254509517	0	0.826777114096954	0.451901191196343	0.579976006436699	0.975919254509516	0.975919254509516	0.975919254509516	0.890836481810654
"C2"	0.499767372306031	0.378835422767867	0.978760785884222	0.981730422374887	0.981730422374887	0.981730422374887	0.981730422374887	0.981730422374887	0.852895229564684	0.601169403053586	0.586469195575101	0.981730422374887	0.981730422374887	0.981730422374887	0.981730422374887	0.981730422374888	0.826777114096954	0	0.833817340703631	0.981730422374887	0.981730422374887	0.981730422374887	0.981730422374887	0.981730422374887
"C3"	0.658471354695117	0.741510910670275	0.414568197220862	0.200359484065827	0.433406597868987	0.631031481067181	0.631031481067181	0.631031481067181	0.75112119227547	0.562268214198224	0.583133422561859	0.549190651443782	0.627261692402811	0.631031481067181	0.631031481067181	0.631031481067182	0.451901191196343	0.833817340703631	0	0.291193669589693	0.631031481067181	0.631031481067181	0.631031481067181	0.558004997071928
"C4"	0.83973850039909	0.9114881676979	0.524494721106582	0.310286007951547	0.142212928279294	0.339837811477489	0.339837811477488	0.339837811477488	0.926862425713237	0.764262455100602	0.764400568265832	0.257996981854089	0.336068022813118	0.339837811477488	0.339837811477488	0.339837811477488	0.579976006436699	0.981730422374887	0.291193669589693	0	0.339837811477488	0.339837811477488	0.339837811477488	0.266811327482235
"C5"	0.983782035215442	1	0.864332532584071	0.650123819429036	0.197624883198195	0.169276504190866	0	0	1	1	0.936520243777966	0.0818408296233996	0.00376978866437019	0	0	0.134020280399155	0.975919254509516	0.981730422374887	0.631031481067181	0.339837811477488	0	0	0	0.073026483995253
"C6"	0.983782035215442	1	0.864332532584071	0.650123819429036	0.197624883198195	0.169276504190866	0	0	1	1	0.936520243777966	0.0818408296233996	0.00376978866437019	0	0	0.134020280399155	0.975919254509516	0.981730422374887	0.631031481067181	0.339837811477488	0	0	0	0.073026483995253
"C7"	0.983782035215442	1	0.864332532584071	0.650123819429036	0.197624883198195	0.169276504190866	0	0	1	1	0.936520243777966	0.0818408296233996	0.00376978866437019	0	0	0.134020280399155	0.975919254509516	0.981730422374887	0.631031481067181	0.339837811477488	0	0	0	0.073026483995253
"C8"	0.910755551220189	0.931521835401125	0.791306048588818	0.577097335433783	0.124598399202942	0.169276504190866	0.073026483995253	0.073026483995253	0.929199721653322	0.949343235307362	0.863493759782713	0.00881434562814653	0.0692566953308828	0.073026483995253	0.073026483995253	0.134020280399155	0.890836481810654	0.981730422374887	0.558004997071928	0.266811327482235	0.073026483995253	0.073026483995253	0.073026483995253	0
