"A1"	"A2"	"A3"	"A4"	"A5"	"A6"	"A7"	"A8"	"B1"	"B2"	"B3"	"B4"	"B5"	"B6"	"B7"	"B8"	"C1"	"C2"	"C3"	"C4"	"C5"	"C6"	"C7"	"C8"
"A1"	0	0.123370371556608	0.840397838455596	0.840397838455596	0.840397838455597	0.983632473695171	0.983632473695171	0.983632473695171	0.45984756415619	0.342767140266909	0.0323273181112445	0.948804891536896	0.983632473695171	0.983632473695171	0.983632473695171	0.983632473695171	0.749006435781427	0.558260550092499	0.709837912607212	0.840397838455596	0.983632473695171	0.983632473695171	0.983632473695171	0.941127540676481
"A2"	0.123370371556608	0	0.903017651223132	0.903017651223132	0.903017651223132	1	1	1	0.460354432726683	0.299137992172666	0.125771487330731	0.967690029121254	1	1	1	1	0.826777427489307	0.448246888967984	0.781895622627464	0.903017651223132	1	1	1	0.960567657502155
"A3"	0.840397838455596	0.903017651223132	0	0.190756320056469	0.752673845029079	0.929037914345034	0.929037914345034	0.929037914345034	0.960000959766913	0.626934121450371	0.837809626376773	0.894210332186759	0.929037914345034	0.929037914345034	0.929037914345034	0.929037914345034	0.204291436349569	0.983639057244652	0.487488688844828	0.619034870956202	0.929037914345034	0.929037914345034	0.929037914345034	0.886532981326344
"A4"	0.840397838455596	0.903017651223132	0.190756320056469	0	0.56191752497261	0.738281594288564	0.738281594288564	0.738281594288564	0.960000959766913	0.626934121450371	0.837809626376773	0.703454012130289	0.738281594288564	0.738281594288564	0.738281594288564	0.738281594288564	0.204291436349569	0.983639057244652	0.296732368788359	0.428278550899732	0.738281594288564	0.738281594288564	0.738281594288564	0.695776661269874
"A5"	0.840397838455597	0.903017651223132	0.752673845029079	0.56191752497261	0	0.176364069315955	0.176364069315954	0.176364069315954	0.960000959766913	0.882158972247788	0.837809626376773	0.14153648715768	0.176364069315954	0.176364069315954	0.176364069315954	0.176364069315955	0.777406721814949	0.983639057244652	0.395745082032636	0.133638974072878	0.176364069315954	0.176364069315954	0.176364069315954	0.133859136297265
"A6"	0.983632473695171	1	0.929037914345034	0.738281594288564	0.176364069315955	0	0.114032661909444	0.114032661909444	1	1	0.98461656778734	0.114032661909444	0.114032661909444	0.114032661909444	0.114032661909444	0.114032661909444	0.977463747554367	0.983639057244652	0.572109151348591	0.310003043388832	0.114032661909444	0.114032661909444	0.114032661909444	0.114032661909444
"A7"	0.983632473695171	1	0.929037914345034	0.738281594288564	0.176364069315954	0.114032661909444	0	0	1	1	0.98461656778734	0.034827582158275	0	0	0	0.0764563012785184	0.977463747554367	0.983639057244652	0.572109151348591	0.310003043388832	0	0	0	0.04250493301869
"A8"	0.983632473695171	1	0.929037914345034	0.738281594288564	0.176364069315954	0.114032661909444	0	0	1	1	0.98461656778734	0.034827582158275	0	0	0	0.0764563012785184	0.977463747554367	0.983639057244652	0.572109151348591	0.310003043388832	0	0	0	0.04250493301869
"B1"	0.45984756415619	0.460354432726683	0.960000959766913	0.960000959766913	0.960000959766913	1	1	1	0	0.321187325007757	0.431435117925152	0.96558732761144	1	1	1	1	0.954699941714236	0.90992170573165	0.830996427242177	0.960000959766913	1	1	1	0.960000959766913
"B2"	0.342767140266909	0.299137992172666	0.626934121450371	0.626934121450371	0.882158972247788	1	1	1	0.321187325007757	0	0.34210959896796	0.976729284532989	1	1	1	1	0.550131875502463	0.637554663541889	0.617734322853567	0.792865534454138	1	1	1	0.971599515644606
"B3"	0.0323273181112445	0.125771487330731	0.837809626376773	0.837809626376773	0.837809626376773	0.98461656778734	0.98461656778734	0.98461656778734	0.431435117925152	0.34210959896796	0	0.949788985629065	0.98461656778734	0.98461656778734	0.98461656778734	0.98461656778734	0.746070520248969	0.590581284654262	0.707249700528389	0.837809626376773	0.98461656778734	0.98461656778734	0.98461656778734	0.94211163476865
"B4"	0.948804891536896	0.967690029121254	0.894210332186759	0.703454012130289	0.14153648715768	0.114032661909444	0.034827582158275	0.034827582158275	0.96558732761144	0.976729284532989	0.949788985629065	0	0.034827582158275	0.034827582158275	0.034827582158275	0.0764563012785184	0.937957387062097	0.983639057244652	0.537281569190315	0.275175461230557	0.034827582158275	0.034827582158275	0.034827582158275	0.00767735086041499
"B5"	0.983632473695171	1	0.929037914345034	0.738281594288564	0.176364069315954	0.114032661909444	0	0	1	1	0.98461656778734	0.034827582158275	0	0	0	0.0764563012785184	0.977463747554367	0.983639057244652	0.572109151348591	0.310003043388832	0	0	0	0.04250493301869
"B6"	0.983632473695171	1	0.929037914345034	0.738281594288564	0.176364069315954	0.114032661909444	0	0	1	1	0.98461656778734	0.034827582158275	0	0	0	0.0764563012785184	0.977463747554367	0.983639057244652	0.572109151348591	0.310003043388832	0	0	0	0.04250493301869
"B7"	0.983632473695171	1	0.929037914345034	0.738281594288564	0.176364069315954	0.114032661909444	0	0	1	1	0.98461656778734	0.034827582158275	0	0	0	0.0764563012785184	0.977463747554367	0.983639057244652	0.572109151348591	0.310003043388832	0	0	0	0.04250493301869
"B8"	0.983632473695171	1	0.929037914345034	0.738281594288564	0.176364069315955	0.114032661909444	0.0764563012785184	0.0764563012785184	1	1	0.98461656778734	0.0764563012785184	0.0764563012785184	0.0764563012785184	0.0764563012785184	0	0.977463747554367	0.983639057244652	0.572109151348591	0.310003043388832	0.0764563012785184	0.0764563012785184	0.0764563012785184	0.0764563012785184
"C1"	0.749006435781427	0.826777427489307	0.204291436349569	0.204291436349569	0.777406721814949	0.977463747554367	0.977463747554367	0.977463747554367	0.954699941714236	0.550131875502463	0.746070520248969	0.937957387062097	0.977463747554367	0.977463747554367	0.977463747554367	0.977463747554367	0	0.911490848311567	0.476596279970232	0.625814530845534	0.977463747554367	0.977463747554367	0.977463747554367	0.929248651860819
"C2"	0.558260550092499	0.448246888967984	0.983639057244652	0.983639057244652	0.983639057244652	0.983639057244652	0.983639057244652	0.983639057244652	0.90992170573165	0.637554663541889	0.590581284654262	0.983639057244652	0.983639057244652	0.983639057244652	0.983639057244652	0.983639057244652	0.911490848311567	0	0.892474698984839	0.983639057244652	0.983639057244652	0.983639057244652	0.983639057244652	0.983639057244652
"C3"	0.709837912607212	0.781895622627464	0.487488688844828	0.296732368788359	0.395745082032636	0.572109151348591	0.572109151348591	0.572109151348591	0.830996427242177	0.617734322853567	0.707249700528389	0.537281569190315	0.572109151348591	0.572109151348591	0.572109151348591	0.572109151348591	0.476596279970232	0.892474698984839	0	0.262106107959758	0.572109151348591	0.572109151348591	0.572109151348591	0.529604218329901
"C4"	0.840397838455596	0.903017651223132	0.619034870956202	0.428278550899732	0.133638974072878	0.310003043388832	0.310003043388832	0.310003043388832	0.960000959766913	0.792865534454138	0.837809626376773	0.275175461230557	0.310003043388832	0.310003043388832	0.310003043388832	0.310003043388832	0.625814530845534	0.983639057244652	0.262106107959758	0	0.310003043388832	0.310003043388832	0.310003043388832	0.267498110370142
