"A1"	"A2"	"A3"	"A4"	"A5"	"A6"	"A7"	"A8"	"B1"	"B2"	"B3"	"B4"	"B5"	"B6"	"B7"	"B8"	"C1"	"C2"	"C3"	"C4"	"C5"	"C6"	"C7"	"C8"
"A1"	0	0.128025593777697	0.807327980197091	0.841947255898779	0.841947255898779	0.984155141537204	0.984155141537204	0.984155141537204	0.386128090450516	0.284498106589664	0.151106289890114	0.841947255898779	0.939435826213926	0.984155141537204	0.984155141537204	0.984155141537205	0.556948209593488	0.440955577994673	0.612275787022395	0.841947255898779	0.984155141537204	0.984155141537204	0.984155141537204	0.863355840328522
"A2"	0.128025593777697	0	0.891013451838232	0.924184347728337	0.924184347728337	1	1	1	0.441452820237479	0.324734020322081	0.262246358107835	0.924184347728337	0.957151623689431	1	1	1	0.667680516942598	0.309663508988441	0.704121731494727	0.924184347728337	1	1	1	0.924184347728337
"A3"	0.807327980197091	0.891013451838232	0	0.200520727968963	0.56076191608456	0.762391757848561	0.762391757848561	0.762391757848561	0.870988216419439	0.693290903470314	0.656221690306977	0.596718681793403	0.717672442525283	0.762391757848561	0.762391757848561	0.762391757848561	0.399815975623374	0.889306637048187	0.307041472491967	0.4063141679122	0.762391757848561	0.762391757848561	0.762391757848561	0.641592456639878
"A4"	0.841947255898779	0.924184347728337	0.200520727968963	0	0.360241188115597	0.561871029879598	0.561871029879598	0.561871029879598	0.903554645126893	0.718459859326565	0.690840966008665	0.39619795382444	0.51715171455632	0.561871029879598	0.561871029879598	0.561871029879598	0.440843270504739	0.923925912749875	0.229671468876384	0.205793439943237	0.561871029879598	0.561871029879598	0.561871029879598	0.441071728670916
"A5"	0.841947255898779	0.924184347728337	0.56076191608456	0.360241188115597	0	0.219489251201692	0.208838630338864	0.208838630338864	0.903554645126893	0.853410781022968	0.690840966008665	0.0431655542837055	0.164119315015585	0.208838630338864	0.208838630338864	0.208838630338864	0.737255352724247	0.923925912749875	0.483391912468977	0.15444774817236	0.208838630338864	0.208838630338864	0.208838630338864	0.088039329130181
"A6"	0.984155141537204	1	0.762391757848561	0.561871029879598	0.219489251201692	0	0.226698039776555	0.226698039776555	1	1	0.889452668460568	0.226698039776555	0.226698039776555	0.226698039776555	0.226698039776555	0.226698039776555	0.976206827221198	0.928369257757089	0.685021754232978	0.356077589936361	0.226698039776555	0.226698039776555	0.226698039776555	0.226698039776555
"A7"	0.984155141537204	1	0.762391757848561	0.561871029879598	0.208838630338864	0.226698039776555	0	0.0413020124318714	1	1	0.889452668460568	0.165673076055158	0.0447193153232784	0	0	0.196487904685858	0.976206827221198	0.928369257757089	0.685021754232978	0.356077589936361	0	0	0	0.120799301208683
"A8"	0.984155141537204	1	0.762391757848561	0.561871029879598	0.208838630338864	0.226698039776555	0.0413020124318714	0	1	1	0.889452668460568	0.165673076055158	0.0447193153232784	0.0413020124318714	0.0413020124318714	0.189867726927175	0.976206827221198	0.928369257757089	0.685021754232978	0.356077589936361	0.0413020124318714	0.0413020124318714	0.0413020124318714	0.120799301208683
"B1"	0.386128090450516	0.441452820237479	0.870988216419439	0.903554645126893	0.903554645126893	1	1	1	0	0.217196517830188	0.398841011285068	0.903554645126893	0.9579324418318	1	1	1	0.842929442256049	0.763606055840133	0.687502189791026	0.903554645126893	1	1	1	0.903554645126893
"B2"	0.284498106589664	0.324734020322081	0.693290903470314	0.718459859326565	0.853410781022968	1	1	1	0.217196517830188	0	0.353348835440338	0.879552120797309	0.967488098740365	1	1	1	0.505406761001867	0.570004849675624	0.551483776077425	0.741123955921716	1	1	1	0.912176317442741
