#OTUID	taxonomy	confidence
2e49ec2ef3454ebe42655c3c8c2d918b	k__Bacteria; p__Tenericutes; c__Mollicutes; o__Anaeroplasmatales; f__Anaeroplasmataceae; g__Asteroleplasma; s__	0.9999998832711793
28082d80c52e748901771d9549dba887	k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae]; g__Ellin506; s__	0.9996095495566473
50d9026ca869f5f2955b3a9793773e60	k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__; g__; s__	0.9991642148591313
568f6069b6ea2122b78baf725c1f4411	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__	0.9953269148957412
5fec12a7e0c2295b1b54e6a95db7a7d6	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micromonosporaceae	0.9978347317545871
d14d86ac6d93ff4844043d0709fd3821	k__Bacteria; p__Chloroflexi; c__Chloroflexi; o__Chloroflexales; f__FFCH7168; g__; s__	0.9998916436311329
2fc3b75f81c8c92bfbed357e21a74746	k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__WD2101; f__; g__; s__	0.9999999999978826
bf0be7555405a9f71f6e4cec90bec930	k__Bacteria; p__Acidobacteria; c__Solibacteres; o__Solibacterales; f__; g__; s__	0.9997510577571702
ad857fa29a3f5b1313252b7536fb4d4b	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__; g__; s__	0.977177354754296
a23c39f674bbfc15550d1e4e53353576	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nakamurellaceae; g__; s__	0.9991559619021134
b08b7835de60cc81089df54577763be1	k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Acidobacteriaceae; g__; s__	0.9999993864792635
a2884992f7ca1024b8d6bfb7f831c2b9	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__; s__	0.8568160719827262
d3c58a53984edb0381af196e013ffc8f	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Erythrobacteraceae; g__; s__	0.9867388842606623
1f93bd1c4fbd659714a58b6a9a7f890c	k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__; s__	0.9997805508224199
